Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Macruronus,magellanicus,-36.25,-53.25,5305:363:1,0.28
Macruronus,magellanicus,-36.25,-53.75,5305:363:2,0.32
Macruronus,magellanicus,-36.25,-54.25,5305:364:1,0.21
Macruronus,magellanicus,-36.75,-54.75,5305:364:4,0.2
Macruronus,magellanicus,-37.25,-55.25,5305:475:1,0.31
Macruronus,magellanicus,-37.75,-56.25,5305:476:3,0.26
Macruronus,magellanicus,-38.25,-58.25,5305:488:1,0.28
Macruronus,magellanicus,-38.75,-58.25,5305:488:3,0.35
Macruronus,magellanicus,-38.75,-59.75,5305:489:4,0.35
Macruronus,magellanicus,-39.25,-59.75,5305:499:2,0.35
Macruronus,magellanicus,-39.25,-60.25,5306:390:1,0.22
Macruronus,magellanicus,-39.75,-60.25,5306:390:3,0.27
Macruronus,magellanicus,-34.25,-71.75,5307:141:2,0.35
Macruronus,magellanicus,-34.25,-72.25,5307:142:1,0.34
Macruronus,magellanicus,-34.75,-72.25,5307:142:3,0.31
Macruronus,magellanicus,-34.75,-72.75,5307:142:4,0.34
Macruronus,magellanicus,-35.25,-72.25,5307:352:1,0.28
Macruronus,magellanicus,-35.25,-72.75,5307:352:2,0.3
Macruronus,magellanicus,-36.25,-73.25,5307:363:1,0.27
Macruronus,magellanicus,-36.75,-73.75,5307:363:4,0.38
Macruronus,magellanicus,-37.25,-73.75,5307:373:2,0.38
Macruronus,magellanicus,-37.75,-73.25,5307:373:3,0.2
Macruronus,magellanicus,-38.25,-73.25,5307:383:1,0.23
Macruronus,magellanicus,-38.75,-73.25,5307:383:3,0.24
Macruronus,magellanicus,-38.75,-73.75,5307:383:4,0.31
Macruronus,magellanicus,-38.75,-74.25,5307:384:3,0.39
Macruronus,magellanicus,-39.25,-73.25,5307:393:1,0.21
Macruronus,magellanicus,-39.25,-74.25,5307:394:1,0.36
Macruronus,magellanicus,-45.75,-59.75,5405:459:4,0.23
Macruronus,magellanicus,-41.25,-60.75,5406:110:2,0.35
Macruronus,magellanicus,-41.75,-61.25,5406:111:3,0.27
Macruronus,magellanicus,-42.25,-62.25,5406:122:1,0.3
Macruronus,magellanicus,-42.75,-63.25,5406:123:3,0.31
Macruronus,magellanicus,-43.25,-63.75,5406:133:2,0.26
Macruronus,magellanicus,-43.25,-64.25,5406:134:1,0.29
Macruronus,magellanicus,-43.75,-64.75,5406:134:4,0.39
Macruronus,magellanicus,-41.25,-65.25,5406:215:1,0.22
Macruronus,magellanicus,-43.25,-65.25,5406:235:1,0.24
Macruronus,magellanicus,-47.25,-60.25,5406:370:1,0.24
Macruronus,magellanicus,-47.75,-60.25,5406:370:3,0.3
Macruronus,magellanicus,-47.25,-65.75,5406:475:2,0.24
Macruronus,magellanicus,-47.25,-66.25,5406:476:1,0.25
Macruronus,magellanicus,-40.25,-73.75,5407:103:2,0.26
Macruronus,magellanicus,-40.75,-73.75,5407:103:4,0.28
Macruronus,magellanicus,-41.25,-73.75,5407:113:2,0.24
Macruronus,magellanicus,-42.75,-73.75,5407:123:4,0.25
Macruronus,magellanicus,-43.25,-73.25,5407:133:1,0.36
Macruronus,magellanicus,-42.75,-75.25,5407:225:3,0.36
Macruronus,magellanicus,-45.75,-74.25,5407:354:3,0.24
Macruronus,magellanicus,-47.75,-74.25,5407:374:3,0.38
Macruronus,magellanicus,-46.75,-74.25,5407:364:3,0.35
Macruronus,magellanicus,-49.25,-76.25,5407:496:1,0.23
Macruronus,magellanicus,-53.75,-52.25,5505:132:3,0.32
Macruronus,magellanicus,-53.75,-52.75,5505:132:4,0.32
Macruronus,magellanicus,-54.25,-52.25,5505:142:1,0.36
Macruronus,magellanicus,-50.25,-56.25,5505:206:1,0.23
Macruronus,magellanicus,-51.25,-56.25,5505:216:1,0.22
Macruronus,magellanicus,-51.25,-59.75,5505:219:2,0.31
Macruronus,magellanicus,-51.75,-59.25,5505:219:3,0.36
Macruronus,magellanicus,-52.75,-57.25,5505:227:3,0.24
Macruronus,magellanicus,-53.75,-57.75,5505:237:4,0.28
Macruronus,magellanicus,-53.25,-58.75,5505:238:2,0.23
Macruronus,magellanicus,-54.75,-55.75,5505:245:4,0.39
Macruronus,magellanicus,-51.25,-60.25,5506:110:1,0.25
Macruronus,magellanicus,-51.75,-60.25,5506:110:3,0.38
Macruronus,magellanicus,-53.25,-60.25,5506:130:1,0.37
Macruronus,magellanicus,-53.25,-60.75,5506:130:2,0.23
Macruronus,magellanicus,-53.25,-61.25,5506:131:1,0.34
Macruronus,magellanicus,-53.25,-61.75,5506:131:2,0.31
Macruronus,magellanicus,-53.75,-62.75,5506:132:4,0.23
Macruronus,magellanicus,-54.75,-60.25,5506:140:3,0.35
Macruronus,magellanicus,-54.75,-60.75,5506:140:4,0.36
Macruronus,magellanicus,-54.75,-61.25,5506:141:3,0.27
Macruronus,magellanicus,-54.75,-61.75,5506:141:4,0.29
Macruronus,magellanicus,-54.75,-66.25,5506:246:3,0.25
Macruronus,magellanicus,-56.75,-69.25,5506:469:3,0.32
Macruronus,magellanicus,-51.75,-74.25,5507:114:3,0.38
Macruronus,magellanicus,-51.75,-74.75,5507:114:4,0.39
Macruronus,magellanicus,-52.25,-73.25,5507:123:1,0.22
Macruronus,magellanicus,-52.25,-73.75,5507:123:2,0.33
Macruronus,magellanicus,-54.25,-70.25,5507:140:1,0.36
Macruronus,magellanicus,-56.25,-70.25,5507:360:1,0.33
Macruronus,magellanicus,-36.75,-53.75,5305:363:4,0.43
Macruronus,magellanicus,-36.75,-54.25,5305:364:3,0.41
Macruronus,magellanicus,-37.25,-54.75,5305:374:2,0.59
Macruronus,magellanicus,-37.75,-55.75,5305:475:4,0.55
Macruronus,magellanicus,-38.25,-56.75,5305:486:2,0.51
Macruronus,magellanicus,-38.25,-57.25,5305:487:1,0.46
Macruronus,magellanicus,-38.25,-57.75,5305:487:2,0.54
Macruronus,magellanicus,-38.75,-58.75,5305:488:4,0.48
Macruronus,magellanicus,-39.25,-59.25,5305:499:1,0.55
Macruronus,magellanicus,-39.75,-59.75,5305:499:4,0.45
Macruronus,magellanicus,-35.75,-73.25,5307:353:3,0.45
Macruronus,magellanicus,-36.25,-73.75,5307:363:2,0.45
Macruronus,magellanicus,-37.75,-73.75,5307:373:4,0.49
Macruronus,magellanicus,-38.25,-73.75,5307:383:2,0.44
Macruronus,magellanicus,-39.25,-73.75,5307:393:2,0.46
Macruronus,magellanicus,-39.75,-73.75,5307:393:4,0.4
Macruronus,magellanicus,-39.75,-74.25,5307:394:3,0.54
Macruronus,magellanicus,-41.25,-56.75,5405:216:2,0.56
Macruronus,magellanicus,-48.75,-57.75,5405:487:4,0.59
Macruronus,magellanicus,-48.75,-59.75,5405:489:4,0.49
Macruronus,magellanicus,-49.25,-56.75,5405:496:2,0.42
Macruronus,magellanicus,-49.75,-56.75,5405:496:4,0.56
Macruronus,magellanicus,-49.25,-58.75,5405:498:2,0.49
Macruronus,magellanicus,-40.25,-60.25,5406:100:1,0.45
Macruronus,magellanicus,-42.25,-61.75,5406:121:2,0.4
Macruronus,magellanicus,-42.75,-62.25,5406:122:3,0.59
Macruronus,magellanicus,-42.75,-62.75,5406:122:4,0.42
Macruronus,magellanicus,-43.25,-63.25,5406:133:1,0.44
Macruronus,magellanicus,-43.25,-64.75,5406:134:2,0.42
Macruronus,magellanicus,-43.75,-64.25,5406:134:3,0.5
Macruronus,magellanicus,-40.75,-65.25,5406:205:3,0.49
Macruronus,magellanicus,-43.75,-65.25,5406:235:3,0.43
Macruronus,magellanicus,-48.25,-60.25,5406:380:1,0.57
Macruronus,magellanicus,-40.25,-74.25,5407:104:1,0.58
Macruronus,magellanicus,-41.75,-73.75,5407:113:4,0.41
Macruronus,magellanicus,-43.25,-73.75,5407:133:2,0.44
Macruronus,magellanicus,-43.75,-73.25,5407:133:3,0.56
Macruronus,magellanicus,-44.25,-72.75,5407:142:2,0.54
Macruronus,magellanicus,-45.75,-73.25,5407:353:3,0.59
Macruronus,magellanicus,-46.25,-73.75,5407:363:2,0.48
Macruronus,magellanicus,-47.75,-73.75,5407:373:4,0.5
Macruronus,magellanicus,-47.25,-74.75,5407:374:2,0.4
Macruronus,magellanicus,-47.75,-74.75,5407:374:4,0.55
Macruronus,magellanicus,-46.75,-73.75,5407:363:4,0.45
Macruronus,magellanicus,-46.25,-74.75,5407:364:2,0.59
Macruronus,magellanicus,-46.75,-74.75,5407:364:4,0.46
Macruronus,magellanicus,-48.25,-73.75,5407:383:2,0.53
Macruronus,magellanicus,-48.75,-74.25,5407:384:3,0.57
Macruronus,magellanicus,-49.25,-73.75,5407:393:2,0.57
Macruronus,magellanicus,-49.25,-74.25,5407:394:1,0.57
Macruronus,magellanicus,-49.75,-74.25,5407:394:3,0.54
Macruronus,magellanicus,-47.25,-75.25,5407:475:1,0.53
Macruronus,magellanicus,-46.75,-75.25,5407:465:3,0.49
Macruronus,magellanicus,-51.75,-59.75,5505:219:4,0.54
Macruronus,magellanicus,-53.25,-59.75,5505:239:2,0.59
Macruronus,magellanicus,-54.25,-55.75,5505:245:2,0.48
Macruronus,magellanicus,-54.75,-56.25,5505:246:3,0.59
Macruronus,magellanicus,-54.75,-56.75,5505:246:4,0.53
Macruronus,magellanicus,-54.25,-57.25,5505:247:1,0.56
Macruronus,magellanicus,-54.75,-58.75,5505:248:4,0.58
Macruronus,magellanicus,-54.75,-59.75,5505:249:4,0.55
Macruronus,magellanicus,-53.75,-61.25,5506:131:3,0.59
Macruronus,magellanicus,-53.25,-62.25,5506:132:1,0.46
Macruronus,magellanicus,-53.75,-62.25,5506:132:3,0.54
Macruronus,magellanicus,-53.75,-63.25,5506:133:3,0.46
Macruronus,magellanicus,-53.75,-64.25,5506:134:3,0.57
Macruronus,magellanicus,-54.25,-61.25,5506:141:1,0.57
Macruronus,magellanicus,-54.25,-62.75,5506:142:2,0.52
Macruronus,magellanicus,-54.75,-62.25,5506:142:3,0.42
Macruronus,magellanicus,-50.25,-67.75,5506:207:2,0.49
Macruronus,magellanicus,-54.25,-66.75,5506:246:2,0.41
Macruronus,magellanicus,-54.75,-69.25,5506:249:3,0.57
Macruronus,magellanicus,-55.75,-66.25,5506:456:3,0.59
Macruronus,magellanicus,-55.25,-68.75,5506:458:2,0.42
Macruronus,magellanicus,-56.25,-66.25,5506:466:1,0.51
Macruronus,magellanicus,-56.25,-66.75,5506:466:2,0.52
Macruronus,magellanicus,-56.75,-67.25,5506:467:3,0.44
Macruronus,magellanicus,-56.75,-67.75,5506:467:4,0.51
Macruronus,magellanicus,-56.75,-68.25,5506:468:3,0.51
Macruronus,magellanicus,-56.75,-68.75,5506:468:4,0.48
Macruronus,magellanicus,-50.75,-73.75,5507:103:4,0.59
Macruronus,magellanicus,-50.25,-74.25,5507:104:1,0.48
Macruronus,magellanicus,-50.25,-74.75,5507:104:2,0.48
Macruronus,magellanicus,-50.75,-74.75,5507:104:4,0.47
Macruronus,magellanicus,-52.75,-71.75,5507:121:4,0.56
Macruronus,magellanicus,-52.75,-72.25,5507:122:3,0.56
Macruronus,magellanicus,-52.75,-72.75,5507:122:4,0.56
Macruronus,magellanicus,-52.75,-73.75,5507:123:4,0.57
Macruronus,magellanicus,-53.25,-72.75,5507:132:2,0.56
Macruronus,magellanicus,-53.25,-73.25,5507:133:1,0.56
Macruronus,magellanicus,-54.75,-73.75,5507:143:4,0.5
Macruronus,magellanicus,-54.25,-74.25,5507:144:1,0.44
Macruronus,magellanicus,-50.25,-76.25,5507:206:1,0.48
Macruronus,magellanicus,-37.25,-54.25,5305:374:1,0.6
Macruronus,magellanicus,-37.75,-54.75,5305:374:4,0.77
Macruronus,magellanicus,-38.25,-56.25,5305:486:1,0.74
Macruronus,magellanicus,-38.75,-57.25,5305:487:3,0.72
Macruronus,magellanicus,-38.75,-57.75,5305:487:4,0.66
Macruronus,magellanicus,-38.75,-59.25,5305:489:3,0.61
Macruronus,magellanicus,-39.25,-55.25,5305:495:1,0.65
Macruronus,magellanicus,-39.25,-58.25,5305:498:1,0.74
Macruronus,magellanicus,-39.25,-58.75,5305:498:2,0.67
Macruronus,magellanicus,-39.75,-59.25,5305:499:3,0.69
Macruronus,magellanicus,-38.25,-74.25,5307:384:1,0.67
Macruronus,magellanicus,-40.25,-59.75,5405:209:2,0.76
Macruronus,magellanicus,-42.25,-57.75,5405:227:2,0.61
Macruronus,magellanicus,-48.75,-58.25,5405:488:3,0.77
Macruronus,magellanicus,-49.25,-57.25,5405:497:1,0.68
Macruronus,magellanicus,-49.75,-57.25,5405:497:3,0.73
Macruronus,magellanicus,-49.25,-59.25,5405:499:1,0.64
Macruronus,magellanicus,-40.75,-60.25,5406:100:3,0.65
Macruronus,magellanicus,-41.25,-60.25,5406:110:1,0.7
Macruronus,magellanicus,-41.75,-60.75,5406:110:4,0.65
Macruronus,magellanicus,-42.25,-61.25,5406:121:1,0.7
Macruronus,magellanicus,-43.25,-62.75,5406:132:2,0.71
Macruronus,magellanicus,-43.75,-63.75,5406:133:4,0.63
Macruronus,magellanicus,-44.25,-64.75,5406:144:2,0.66
Macruronus,magellanicus,-44.25,-65.25,5406:245:1,0.75
Macruronus,magellanicus,-47.25,-65.25,5406:475:1,0.75
Macruronus,magellanicus,-47.75,-65.75,5406:475:4,0.62
Macruronus,magellanicus,-48.25,-66.75,5406:486:2,0.65
Macruronus,magellanicus,-49.75,-67.75,5406:497:4,0.78
Macruronus,magellanicus,-40.75,-74.25,5407:104:3,0.61
Macruronus,magellanicus,-41.25,-74.25,5407:114:1,0.65
Macruronus,magellanicus,-41.75,-74.25,5407:114:3,0.61
Macruronus,magellanicus,-42.25,-74.25,5407:124:1,0.67
Macruronus,magellanicus,-42.75,-74.25,5407:124:3,0.7
Macruronus,magellanicus,-43.75,-73.75,5407:133:4,0.65
Macruronus,magellanicus,-43.25,-74.25,5407:134:1,0.66
Macruronus,magellanicus,-43.25,-74.75,5407:134:2,0.78
Macruronus,magellanicus,-43.75,-74.25,5407:134:3,0.7
Macruronus,magellanicus,-44.75,-72.75,5407:142:4,0.63
Macruronus,magellanicus,-44.25,-73.25,5407:143:1,0.63
Macruronus,magellanicus,-44.25,-73.75,5407:143:2,0.67
Macruronus,magellanicus,-44.75,-73.25,5407:143:3,0.65
Macruronus,magellanicus,-44.75,-73.75,5407:143:4,0.65
Macruronus,magellanicus,-44.25,-74.25,5407:144:1,0.66
Macruronus,magellanicus,-44.25,-74.75,5407:144:2,0.78
Macruronus,magellanicus,-44.75,-74.25,5407:144:3,0.66
Macruronus,magellanicus,-44.75,-74.75,5407:144:4,0.72
Macruronus,magellanicus,-45.25,-73.25,5407:353:1,0.63
Macruronus,magellanicus,-45.25,-73.75,5407:353:2,0.63
Macruronus,magellanicus,-45.75,-73.75,5407:353:4,0.61
Macruronus,magellanicus,-45.25,-74.25,5407:354:1,0.6
Macruronus,magellanicus,-45.25,-74.75,5407:354:2,0.69
Macruronus,magellanicus,-45.75,-74.75,5407:354:4,0.6
Macruronus,magellanicus,-49.75,-75.25,5407:495:3,0.78
Macruronus,magellanicus,-48.25,-74.75,5407:384:2,0.7
Macruronus,magellanicus,-49.75,-74.75,5407:394:4,0.66
Macruronus,magellanicus,-47.75,-75.25,5407:475:3,0.63
Macruronus,magellanicus,-50.25,-56.75,5505:206:2,0.76
Macruronus,magellanicus,-51.75,-56.75,5505:216:4,0.6
Macruronus,magellanicus,-51.25,-58.75,5505:218:2,0.75
Macruronus,magellanicus,-51.75,-58.25,5505:218:3,0.79
Macruronus,magellanicus,-51.25,-59.25,5505:219:1,0.63
Macruronus,magellanicus,-52.75,-57.75,5505:227:4,0.64
Macruronus,magellanicus,-52.25,-59.25,5505:229:1,0.78
Macruronus,magellanicus,-52.25,-59.75,5505:229:2,0.78
Macruronus,magellanicus,-53.75,-58.25,5505:238:3,0.67
Macruronus,magellanicus,-53.75,-58.75,5505:238:4,0.69
Macruronus,magellanicus,-53.25,-59.25,5505:239:1,0.72
Macruronus,magellanicus,-53.75,-59.25,5505:239:3,0.67
Macruronus,magellanicus,-53.75,-59.75,5505:239:4,0.73
Macruronus,magellanicus,-54.25,-56.25,5505:246:1,0.62
Macruronus,magellanicus,-54.25,-56.75,5505:246:2,0.6
Macruronus,magellanicus,-54.25,-57.75,5505:247:2,0.7
Macruronus,magellanicus,-54.75,-57.25,5505:247:3,0.66
Macruronus,magellanicus,-54.75,-57.75,5505:247:4,0.71
Macruronus,magellanicus,-54.25,-58.25,5505:248:1,0.73
Macruronus,magellanicus,-54.25,-58.75,5505:248:2,0.73
Macruronus,magellanicus,-54.75,-58.25,5505:248:3,0.7
Macruronus,magellanicus,-54.25,-59.25,5505:249:1,0.73
Macruronus,magellanicus,-54.25,-59.75,5505:249:2,0.73
Macruronus,magellanicus,-54.75,-59.25,5505:249:3,0.68
Macruronus,magellanicus,-51.25,-60.75,5506:110:2,0.79
Macruronus,magellanicus,-51.75,-60.75,5506:110:4,0.62
Macruronus,magellanicus,-52.75,-62.25,5506:122:3,0.64
Macruronus,magellanicus,-53.75,-60.25,5506:130:3,0.73
Macruronus,magellanicus,-53.75,-60.75,5506:130:4,0.62
Macruronus,magellanicus,-53.75,-61.75,5506:131:4,0.62
Macruronus,magellanicus,-53.25,-62.75,5506:132:2,0.68
Macruronus,magellanicus,-53.25,-63.25,5506:133:1,0.6
Macruronus,magellanicus,-53.25,-64.25,5506:134:1,0.76
Macruronus,magellanicus,-54.25,-60.25,5506:140:1,0.74
Macruronus,magellanicus,-54.25,-60.75,5506:140:2,0.75
Macruronus,magellanicus,-54.25,-61.75,5506:141:2,0.67
Macruronus,magellanicus,-54.25,-62.25,5506:142:1,0.61
Macruronus,magellanicus,-54.25,-63.25,5506:143:1,0.73
Macruronus,magellanicus,-54.25,-63.75,5506:143:2,0.68
Macruronus,magellanicus,-54.75,-63.25,5506:143:3,0.73
Macruronus,magellanicus,-54.75,-63.75,5506:143:4,0.76
Macruronus,magellanicus,-52.25,-69.75,5506:229:2,0.6
Macruronus,magellanicus,-53.25,-67.75,5506:237:2,0.77
Macruronus,magellanicus,-53.25,-68.75,5506:238:2,0.67
Macruronus,magellanicus,-54.75,-66.75,5506:246:4,0.78
Macruronus,magellanicus,-54.25,-67.25,5506:247:1,0.68
Macruronus,magellanicus,-54.75,-67.75,5506:247:4,0.74
Macruronus,magellanicus,-54.75,-68.25,5506:248:3,0.74
Macruronus,magellanicus,-54.75,-68.75,5506:248:4,0.77
Macruronus,magellanicus,-55.25,-65.25,5506:455:1,0.66
Macruronus,magellanicus,-55.25,-65.75,5506:455:2,0.63
Macruronus,magellanicus,-55.25,-66.75,5506:456:2,0.73
Macruronus,magellanicus,-55.25,-67.25,5506:457:1,0.69
Macruronus,magellanicus,-55.25,-67.75,5506:457:2,0.69
Macruronus,magellanicus,-55.25,-68.25,5506:458:1,0.69
Macruronus,magellanicus,-55.25,-69.25,5506:459:1,0.7
Macruronus,magellanicus,-56.25,-69.25,5506:469:1,0.73
Macruronus,magellanicus,-56.25,-69.75,5506:469:2,0.64
Macruronus,magellanicus,-51.75,-72.75,5507:112:4,0.68
Macruronus,magellanicus,-51.25,-73.25,5507:113:1,0.65
Macruronus,magellanicus,-51.25,-73.75,5507:113:2,0.66
Macruronus,magellanicus,-51.75,-73.25,5507:113:3,0.68
Macruronus,magellanicus,-51.25,-74.75,5507:114:2,0.67
Macruronus,magellanicus,-52.25,-72.25,5507:122:1,0.67
Macruronus,magellanicus,-52.25,-72.75,5507:122:2,0.66
Macruronus,magellanicus,-52.75,-74.25,5507:124:3,0.68
Macruronus,magellanicus,-53.25,-71.75,5507:131:2,0.65
Macruronus,magellanicus,-53.25,-72.25,5507:132:1,0.6
Macruronus,magellanicus,-53.75,-72.75,5507:132:4,0.77
Macruronus,magellanicus,-53.25,-73.75,5507:133:2,0.61
Macruronus,magellanicus,-50.25,-75.25,5507:205:1,0.66
Macruronus,magellanicus,-55.75,-70.75,5507:350:4,0.71
Macruronus,magellanicus,-55.25,-71.75,5507:351:2,0.79
Macruronus,magellanicus,-55.25,-72.25,5507:352:1,0.73
Macruronus,magellanicus,-37.75,-55.25,5305:475:3,0.87
Macruronus,magellanicus,-38.25,-55.25,5305:485:1,0.96
Macruronus,magellanicus,-38.25,-55.75,5305:485:2,0.94
Macruronus,magellanicus,-38.75,-55.25,5305:485:3,1
Macruronus,magellanicus,-38.75,-55.75,5305:485:4,1
Macruronus,magellanicus,-38.75,-56.25,5305:486:3,0.94
Macruronus,magellanicus,-38.75,-56.75,5305:486:4,0.84
Macruronus,magellanicus,-39.25,-55.75,5305:495:2,1
Macruronus,magellanicus,-39.75,-55.75,5305:495:4,1
Macruronus,magellanicus,-39.25,-56.25,5305:496:1,1
Macruronus,magellanicus,-39.25,-56.75,5305:496:2,0.95
Macruronus,magellanicus,-39.75,-56.25,5305:496:3,1
Macruronus,magellanicus,-39.75,-56.75,5305:496:4,1
Macruronus,magellanicus,-39.25,-57.25,5305:497:1,0.89
Macruronus,magellanicus,-39.25,-57.75,5305:497:2,0.82
Macruronus,magellanicus,-39.75,-57.25,5305:497:3,1
Macruronus,magellanicus,-39.75,-57.75,5305:497:4,0.97
Macruronus,magellanicus,-39.75,-58.25,5305:498:3,0.92
Macruronus,magellanicus,-39.75,-58.75,5305:498:4,0.85
Macruronus,magellanicus,-40.25,-56.25,5405:206:1,1
Macruronus,magellanicus,-40.25,-56.75,5405:206:2,1
Macruronus,magellanicus,-40.75,-56.75,5405:206:4,1
Macruronus,magellanicus,-40.25,-57.25,5405:207:1,1
Macruronus,magellanicus,-40.25,-57.75,5405:207:2,1
Macruronus,magellanicus,-40.75,-57.25,5405:207:3,1
Macruronus,magellanicus,-40.75,-57.75,5405:207:4,1
Macruronus,magellanicus,-40.25,-58.25,5405:208:1,1
Macruronus,magellanicus,-40.25,-58.75,5405:208:2,0.98
Macruronus,magellanicus,-40.75,-58.25,5405:208:3,1
Macruronus,magellanicus,-40.75,-58.75,5405:208:4,1
Macruronus,magellanicus,-40.25,-59.25,5405:209:1,0.88
Macruronus,magellanicus,-40.75,-59.25,5405:209:3,0.97
Macruronus,magellanicus,-40.75,-59.75,5405:209:4,0.89
Macruronus,magellanicus,-41.25,-57.25,5405:217:1,1
Macruronus,magellanicus,-41.25,-57.75,5405:217:2,1
Macruronus,magellanicus,-41.75,-57.25,5405:217:3,1
Macruronus,magellanicus,-41.75,-57.75,5405:217:4,1
Macruronus,magellanicus,-41.25,-58.25,5405:218:1,1
Macruronus,magellanicus,-41.25,-58.75,5405:218:2,1
