Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Thyrsites,atun,-52.25,-56.75,5505:226:2,0.1
Thyrsites,atun,-51.75,-59.75,5505:219:4,0.19
Thyrsites,atun,-51.75,-59.25,5505:219:3,0.15
Thyrsites,atun,-51.25,-59.75,5505:219:2,0.15
Thyrsites,atun,-51.75,-58.75,5505:218:4,0.05
Thyrsites,atun,-51.75,-58.25,5505:218:3,0.18
Thyrsites,atun,-51.75,-57.25,5505:217:3,0.19
Thyrsites,atun,-51.75,-56.75,5505:216:4,0.14
Thyrsites,atun,-51.25,-56.75,5505:216:2,0.18
Thyrsites,atun,-51.25,-56.25,5505:216:1,0.13
Thyrsites,atun,-50.75,-56.75,5505:206:4,0.19
Thyrsites,atun,-50.75,-56.25,5505:206:3,0.16
Thyrsites,atun,-50.25,-56.25,5505:206:1,0.17
Thyrsites,atun,-48.75,-74.75,5407:384:4,0.1
Thyrsites,atun,-48.25,-74.25,5407:384:1,0.12
Thyrsites,atun,-46.25,-74.25,5407:364:1,0.01
Thyrsites,atun,-46.25,-73.25,5407:363:1,0.01
Thyrsites,atun,-45.25,-72.75,5407:352:2,0.01
Thyrsites,atun,-43.75,-72.75,5407:132:4,0.19
Thyrsites,atun,-42.25,-73.75,5407:123:2,0.13
Thyrsites,atun,-42.25,-73.25,5407:123:1,0.16
Thyrsites,atun,-42.75,-72.75,5407:122:4,0.19
Thyrsites,atun,-49.75,-68.75,5406:498:4,0.17
Thyrsites,atun,-47.25,-66.75,5406:476:2,0.1
Thyrsites,atun,-44.75,-66.25,5406:246:3,0.12
Thyrsites,atun,-42.75,-65.25,5406:225:3,0.01
Thyrsites,atun,-42.25,-65.25,5406:225:1,0.11
Thyrsites,atun,-41.75,-65.25,5406:215:3,0.08
Thyrsites,atun,-42.75,-64.75,5406:124:4,0.14
Thyrsites,atun,-42.75,-64.25,5406:124:3,0.17
Thyrsites,atun,-42.25,-63.75,5406:123:2,0.07
Thyrsites,atun,-42.25,-63.25,5406:123:1,0.18
Thyrsites,atun,-41.75,-62.75,5406:112:4,0.01
Thyrsites,atun,-41.75,-62.25,5406:112:3,0.07
Thyrsites,atun,-41.75,-61.75,5406:111:4,0.18
Thyrsites,atun,-41.25,-61.75,5406:111:2,0.04
Thyrsites,atun,-40.75,-64.25,5406:104:3,0.09
Thyrsites,atun,-40.75,-62.25,5406:102:3,0.14
Thyrsites,atun,-40.75,-61.75,5406:101:4,0.01
Thyrsites,atun,-40.75,-61.25,5406:101:3,0.06
Thyrsites,atun,-40.25,-61.75,5406:101:2,0.03
Thyrsites,atun,-40.25,-61.25,5406:101:1,0.01
Thyrsites,atun,-40.25,-60.75,5406:100:2,0.18
Thyrsites,atun,-49.75,-56.25,5405:496:3,0.18
Thyrsites,atun,-48.75,-56.75,5405:486:4,0.15
Thyrsites,atun,-46.25,-59.75,5405:469:2,0.01
Thyrsites,atun,-42.25,-0.75,5400:120:2,0.16
Thyrsites,atun,-35.25,-73.25,5307:353:1,0.15
Thyrsites,atun,-31.75,-71.25,5307:111:3,0.08
Thyrsites,atun,-39.25,-62.25,5306:392:1,0.16
Thyrsites,atun,-39.75,-61.75,5306:391:4,0.1
Thyrsites,atun,-39.75,-61.25,5306:391:3,0.02
Thyrsites,atun,-39.25,-61.75,5306:391:2,0.14
Thyrsites,atun,-39.25,-61.25,5306:391:1,0.13
Thyrsites,atun,-39.75,-60.75,5306:390:4,0.15
Thyrsites,atun,-39.25,-60.75,5306:390:2,0.18
Thyrsites,atun,-38.75,-61.75,5306:381:4,0.18
Thyrsites,atun,-38.75,-61.25,5306:381:3,0.12
Thyrsites,atun,-37.75,-57.75,5305:477:4,0.09
Thyrsites,atun,-36.75,-55.25,5305:465:3,0.17
Thyrsites,atun,-36.25,-55.25,5305:465:1,0.05
Thyrsites,atun,-35.75,-55.25,5305:455:3,0.06
Thyrsites,atun,-35.75,-54.75,5305:354:4,0.18
Thyrsites,atun,-35.25,-54.75,5305:354:2,0.06
Thyrsites,atun,-35.25,-54.25,5305:354:1,0.16
Thyrsites,atun,-33.75,-53.75,5305:133:4,0.02
Thyrsites,atun,-33.25,-53.25,5305:133:1,0.1
Thyrsites,atun,-32.75,-52.75,5305:122:4,0.19
Thyrsites,atun,-31.75,-52.25,5305:112:3,0.15
Thyrsites,atun,-29.75,-51.25,5205:391:3,0.01
Thyrsites,atun,-25.75,-48.75,5204:458:4,0.18
Thyrsites,atun,-25.25,-48.75,5204:458:2,0.01
Thyrsites,atun,-25.25,-44.75,5204:354:2,0.18
Thyrsites,atun,-23.25,-45.25,5204:235:1,0.07
Thyrsites,atun,-24.75,-44.25,5204:144:3,0.17
Thyrsites,atun,-24.25,-43.75,5204:143:2,0.19
Thyrsites,atun,-24.25,-43.25,5204:143:1,0.16
Thyrsites,atun,-24.25,-42.75,5204:142:2,0.03
Thyrsites,atun,-23.75,-42.25,5204:132:3,0.19
Thyrsites,atun,-23.75,-41.75,5204:131:4,0.17
Thyrsites,atun,-23.75,-41.25,5204:131:3,0.1
Thyrsites,atun,-23.25,-41.25,5204:131:1,0.18
Thyrsites,atun,-23.25,-40.75,5204:130:2,0.08
Thyrsites,atun,-22.75,-44.25,5204:124:3,0.02
Thyrsites,atun,-22.75,-40.75,5204:120:4,0.12
Thyrsites,atun,-22.75,-40.25,5204:120:3,0.07
Thyrsites,atun,-22.25,-40.25,5204:120:1,0.12
Thyrsites,atun,-21.75,-41.25,5204:111:3,0.01
Thyrsites,atun,-21.25,-41.25,5204:111:1,0.14
Thyrsites,atun,-21.75,-40.75,5204:110:4,0.15
Thyrsites,atun,-21.75,-40.25,5204:110:3,0.13
Thyrsites,atun,-21.25,-40.25,5204:110:1,0.09
Thyrsites,atun,-22.25,-39.75,5203:229:2,0.02
Thyrsites,atun,-21.75,-39.75,5203:219:4,0.01
Thyrsites,atun,-53.75,172.25,3517:132:3,0.18
Thyrsites,atun,-53.75,171.75,3517:131:4,0.19
Thyrsites,atun,-50.25,173.75,3517:103:2,0.03
Thyrsites,atun,-52.75,168.25,3516:228:3,0.15
Thyrsites,atun,-51.25,168.25,3516:218:1,0.1
Thyrsites,atun,-51.75,167.75,3516:217:4,0.08
Thyrsites,atun,-50.75,169.25,3516:209:3,0.08
Thyrsites,atun,-50.75,168.75,3516:208:4,0.05
Thyrsites,atun,-54.25,158.75,3515:248:2,0.01
Thyrsites,atun,-53.75,159.25,3515:239:3,0.05
Thyrsites,atun,-53.75,158.75,3515:238:4,0.05
Thyrsites,atun,-49.75,175.25,3417:495:3,0.03
Thyrsites,atun,-43.75,171.75,3417:131:4,0.18
Thyrsites,atun,-43.25,170.75,3417:130:2,0.01
Thyrsites,atun,-45.75,167.25,3416:457:3,0.01
Thyrsites,atun,-44.25,147.75,3414:247:2,0.06
Thyrsites,atun,-43.25,146.75,3414:236:2,0.02
Thyrsites,atun,-42.75,147.25,3414:227:3,0.06
Thyrsites,atun,-46.75,70.25,3407:360:3,0.02
Thyrsites,atun,-46.75,69.25,3406:469:3,0.01
Thyrsites,atun,-46.25,67.75,3406:467:2,0.02
Thyrsites,atun,-46.25,67.25,3406:467:1,0.02
Thyrsites,atun,-46.25,50.75,3405:360:2,0.01
Thyrsites,atun,-46.25,50.25,3405:360:1,0.02
Thyrsites,atun,-45.75,51.25,3405:351:3,0.02
Thyrsites,atun,-45.75,50.75,3405:350:4,0.03
Thyrsites,atun,-45.75,50.25,3405:350:3,0.05
Thyrsites,atun,-45.25,50.25,3405:350:1,0.09
Thyrsites,atun,-46.25,49.75,3404:469:2,0.02
Thyrsites,atun,-46.25,49.25,3404:469:1,0.01
Thyrsites,atun,-45.75,49.75,3404:459:4,0.06
Thyrsites,atun,-45.75,49.25,3404:459:3,0.05
Thyrsites,atun,-46.75,42.75,3404:362:4,0.03
Thyrsites,atun,-46.25,42.75,3404:362:2,0.12
Thyrsites,atun,-46.25,42.25,3404:362:1,0.11
Thyrsites,atun,-46.25,41.75,3404:361:2,0.1
Thyrsites,atun,-45.75,42.25,3404:352:3,0.13
Thyrsites,atun,-46.75,39.75,3403:469:4,0.03
Thyrsites,atun,-46.25,39.75,3403:469:2,0.07
Thyrsites,atun,-46.75,38.25,3403:468:3,0.03
Thyrsites,atun,-46.25,38.25,3403:468:1,0.05
Thyrsites,atun,-46.75,37.75,3403:467:4,0.03
Thyrsites,atun,-46.25,35.25,3403:465:1,0.15
Thyrsites,atun,-37.75,175.75,3317:475:4,0.01
Thyrsites,atun,-38.75,170.25,3317:380:3,0.13
Thyrsites,atun,-35.75,174.25,3317:354:3,0.16
Thyrsites,atun,-35.25,173.75,3317:353:2,0.02
Thyrsites,atun,-34.25,171.25,3317:141:1,0.16
Thyrsites,atun,-39.75,168.75,3316:498:4,0.15
Thyrsites,atun,-33.25,151.25,3315:131:1,0.06
Thyrsites,atun,-35.75,139.75,3313:459:4,0.01
Thyrsites,atun,-34.75,137.25,3313:247:3,0.04
Thyrsites,atun,-34.25,137.75,3313:247:2,0.17
Thyrsites,atun,-34.25,137.25,3313:247:1,0.01
Thyrsites,atun,-34.75,136.75,3313:246:4,0.09
Thyrsites,atun,-34.25,136.25,3313:246:1,0.12
Thyrsites,atun,-34.25,135.75,3313:245:2,0.01
Thyrsites,atun,-33.75,137.75,3313:237:4,0.02
Thyrsites,atun,-33.75,137.25,3313:237:3,0.01
Thyrsites,atun,-33.75,136.75,3313:236:4,0.02
Thyrsites,atun,-32.25,132.75,3313:122:2,0.17
Thyrsites,atun,-31.75,132.25,3313:112:3,0.07
Thyrsites,atun,-31.75,131.75,3313:111:4,0.19
Thyrsites,atun,-31.25,131.25,3313:111:1,0.19
Thyrsites,atun,-33.25,123.75,3312:133:2,0.02
Thyrsites,atun,-31.75,128.25,3312:218:3,0.17
Thyrsites,atun,-34.75,117.75,3311:247:4,0.02
Thyrsites,atun,-34.75,117.25,3311:247:3,0.03
Thyrsites,atun,-34.75,116.75,3311:246:4,0.05
Thyrsites,atun,-31.25,115.75,3311:215:2,0.03
Thyrsites,atun,-32.75,27.75,3302:227:4,0.04
Thyrsites,atun,-33.75,23.25,3302:133:3,0.01
Thyrsites,atun,-33.75,22.75,3302:132:4,0.02
Thyrsites,atun,-33.75,18.75,3301:238:4,0.04
Thyrsites,atun,-31.75,15.75,3301:215:4,0.04
Thyrsites,atun,-28.25,175.75,3217:485:2,0.01
Thyrsites,atun,-28.75,173.25,3217:383:3,0.18
Thyrsites,atun,-27.25,167.25,3216:477:1,0.11
Thyrsites,atun,-26.25,167.25,3216:467:1,0.07
Thyrsites,atun,-26.25,162.25,3216:362:1,0.08
Thyrsites,atun,-26.25,161.75,3216:361:2,0.09
Thyrsites,atun,-26.25,161.25,3216:361:1,0.09
Thyrsites,atun,-25.75,163.75,3216:353:4,0.08
Thyrsites,atun,-25.75,163.25,3216:353:3,0.08
Thyrsites,atun,-25.75,162.75,3216:352:4,0.08
Thyrsites,atun,-25.75,162.25,3216:352:3,0.08
Thyrsites,atun,-25.25,162.75,3216:352:2,0.07
Thyrsites,atun,-25.25,162.25,3216:352:1,0.08
Thyrsites,atun,-25.75,161.75,3216:351:4,0.08
Thyrsites,atun,-25.75,161.25,3216:351:3,0.09
Thyrsites,atun,-25.25,161.75,3216:351:2,0.08
Thyrsites,atun,-25.25,160.25,3216:350:1,0.06
Thyrsites,atun,-26.75,159.75,3215:469:4,0.15
Thyrsites,atun,-26.75,159.25,3215:469:3,0.17
Thyrsites,atun,-25.75,159.75,3215:459:4,0.12
Thyrsites,atun,-25.25,159.75,3215:459:2,0.13
Thyrsites,atun,-25.25,159.25,3215:459:1,0.02
Thyrsites,atun,-28.25,153.25,3215:383:1,0.03
Thyrsites,atun,-29.75,115.25,3211:495:3,0.02
Thyrsites,atun,-29.25,115.25,3211:495:1,0.03
Thyrsites,atun,-29.25,114.75,3211:394:2,0.12
Thyrsites,atun,-28.75,113.25,3211:383:3,0.03
Thyrsites,atun,-28.25,113.25,3211:383:1,0.17
Thyrsites,atun,-27.75,114.25,3211:374:3,0.18
Thyrsites,atun,-27.25,114.25,3211:374:1,0.16
Thyrsites,atun,-27.75,113.75,3211:373:4,0.19
Thyrsites,atun,-27.75,113.25,3211:373:3,0.17
Thyrsites,atun,-27.25,113.75,3211:373:2,0.19
Thyrsites,atun,-27.25,113.25,3211:373:1,0.17
Thyrsites,atun,-27.75,112.75,3211:372:4,0.13
Thyrsites,atun,-27.25,112.75,3211:372:2,0.13
Thyrsites,atun,-26.75,113.25,3211:363:3,0.16
Thyrsites,atun,-26.75,112.75,3211:362:4,0.14
Thyrsites,atun,-26.25,112.75,3211:362:2,0.16
Thyrsites,atun,-26.25,112.25,3211:362:1,0.11
Thyrsites,atun,-25.25,113.75,3211:353:2,0.15
Thyrsites,atun,-25.75,112.75,3211:352:4,0.19
Thyrsites,atun,-25.75,112.25,3211:352:3,0.12
Thyrsites,atun,-25.25,112.75,3211:352:2,0.17
Thyrsites,atun,-25.25,112.25,3211:352:1,0.1
Thyrsites,atun,-21.75,115.25,3211:215:3,0.03
Thyrsites,atun,-24.75,113.75,3211:143:4,0.09
Thyrsites,atun,-24.25,113.25,3211:143:1,0.16
Thyrsites,atun,-24.75,112.75,3211:142:4,0.15
Thyrsites,atun,-24.75,112.25,3211:142:3,0.09
Thyrsites,atun,-24.25,112.75,3211:142:2,0.12
Thyrsites,atun,-24.25,112.25,3211:142:1,0.07
Thyrsites,atun,-23.75,113.75,3211:133:4,0.08
Thyrsites,atun,-23.75,113.25,3211:133:3,0.14
Thyrsites,atun,-23.25,113.25,3211:133:1,0.09
Thyrsites,atun,-23.75,112.75,3211:132:4,0.07
Thyrsites,atun,-23.25,112.75,3211:132:2,0.04
Thyrsites,atun,-22.25,114.75,3211:124:2,0.01
Thyrsites,atun,-22.25,114.25,3211:124:1,0.15
Thyrsites,atun,-22.75,113.75,3211:123:4,0.15
Thyrsites,atun,-22.75,113.25,3211:123:3,0.06
Thyrsites,atun,-22.25,113.75,3211:123:2,0.05
Thyrsites,atun,-21.75,114.75,3211:114:4,0.02
Thyrsites,atun,-21.75,114.25,3211:114:3,0.07
Thyrsites,atun,-26.25,45.75,3204:465:2,0.18
Thyrsites,atun,-26.25,45.25,3204:465:1,0.19
Thyrsites,atun,-25.25,47.25,3204:457:1,0.1
Thyrsites,atun,-25.75,46.75,3204:456:4,0.16
Thyrsites,atun,-26.25,44.75,3204:364:2,0.19
Thyrsites,atun,-25.75,44.25,3204:354:3,0.16
Thyrsites,atun,-25.25,44.75,3204:354:2,0.18
Thyrsites,atun,-25.25,44.25,3204:354:1,0.14
Thyrsites,atun,-24.75,47.25,3204:247:3,0.16
Thyrsites,atun,-24.25,47.25,3204:247:1,0.01
Thyrsites,atun,-24.75,44.25,3204:144:3,0.09
Thyrsites,atun,-24.75,43.75,3204:143:4,0.04
Thyrsites,atun,-25.75,35.25,3203:455:3,0.09
Thyrsites,atun,-25.25,35.25,3203:455:1,0.06
Thyrsites,atun,-29.75,30.75,3203:390:4,0.05
Thyrsites,atun,-26.25,34.25,3203:364:1,0.12
Thyrsites,atun,-26.75,33.25,3203:363:3,0.19
Thyrsites,atun,-26.25,33.75,3203:363:2,0.07
Thyrsites,atun,-25.75,34.75,3203:354:4,0.09
Thyrsites,atun,-25.75,34.25,3203:354:3,0.16
Thyrsites,atun,-25.25,34.75,3203:354:2,0.13
Thyrsites,atun,-25.25,32.75,3203:352:2,0.04
Thyrsites,atun,-24.75,35.75,3203:245:4,0.03
Thyrsites,atun,-24.75,35.25,3203:245:3,0.08
Thyrsites,atun,-24.25,35.75,3203:245:2,0.01
Thyrsites,atun,-24.25,35.25,3203:245:1,0.09
Thyrsites,atun,-23.75,35.25,3203:235:3,0.02
Thyrsites,atun,-23.25,35.25,3203:235:1,0.02
Thyrsites,atun,-24.75,34.25,3203:144:3,0.14
Thyrsites,atun,-28.25,15.75,3201:485:2,0.14
Thyrsites,atun,-25.25,14.75,3201:354:2,0.19
Thyrsites,atun,-24.75,14.75,3201:144:4,0.19
Thyrsites,atun,-24.25,14.75,3201:144:2,0.1
Thyrsites,atun,-23.75,14.75,3201:134:4,0.11
Thyrsites,atun,-23.75,14.25,3201:134:3,0.16
Thyrsites,atun,-23.25,14.75,3201:134:2,0.06
Thyrsites,atun,-22.75,14.75,3201:124:4,0.15
Thyrsites,atun,-22.75,14.25,3201:124:3,0.17
Thyrsites,atun,-22.25,14.25,3201:124:1,0.11
Thyrsites,atun,-21.75,14.25,3201:114:3,0.14
Thyrsites,atun,-55.25,-72.25,5507:352:1,0.23
Thyrsites,atun,-55.25,-71.75,5507:351:2,0.25
Thyrsites,atun,-55.25,-71.25,5507:351:1,0.27
Thyrsites,atun,-55.75,-70.75,5507:350:4,0.22
Thyrsites,atun,-55.75,-70.25,5507:350:3,0.27
Thyrsites,atun,-55.25,-70.75,5507:350:2,0.26
Thyrsites,atun,-55.25,-70.25,5507:350:1,0.24
Thyrsites,atun,-54.25,-74.25,5507:144:1,0.26
Thyrsites,atun,-54.75,-73.75,5507:143:4,0.22
Thyrsites,atun,-54.75,-73.25,5507:143:3,0.28
Thyrsites,atun,-54.25,-73.75,5507:143:2,0.32
Thyrsites,atun,-54.25,-73.25,5507:143:1,0.33
Thyrsites,atun,-54.75,-72.75,5507:142:4,0.32
Thyrsites,atun,-54.75,-72.25,5507:142:3,0.31
Thyrsites,atun,-54.25,-72.75,5507:142:2,0.3
Thyrsites,atun,-54.25,-72.25,5507:142:1,0.27
Thyrsites,atun,-54.75,-71.75,5507:141:4,0.28
Thyrsites,atun,-54.75,-71.25,5507:141:3,0.25
Thyrsites,atun,-54.25,-71.75,5507:141:2,0.25
Thyrsites,atun,-54.25,-71.25,5507:141:1,0.24
Thyrsites,atun,-54.75,-70.75,5507:140:4,0.22
Thyrsites,atun,-54.75,-70.25,5507:140:3,0.21
Thyrsites,atun,-54.25,-70.75,5507:140:2,0.22
Thyrsites,atun,-53.75,-74.25,5507:134:3,0.33
Thyrsites,atun,-53.25,-74.75,5507:134:2,0.36
Thyrsites,atun,-53.25,-74.25,5507:134:1,0.34
Thyrsites,atun,-53.75,-73.75,5507:133:4,0.33
Thyrsites,atun,-53.75,-73.25,5507:133:3,0.3
Thyrsites,atun,-53.25,-73.75,5507:133:2,0.28
Thyrsites,atun,-53.25,-73.25,5507:133:1,0.24
Thyrsites,atun,-53.75,-72.75,5507:132:4,0.26
Thyrsites,atun,-53.75,-72.25,5507:132:3,0.25
Thyrsites,atun,-53.25,-72.75,5507:132:2,0.22
Thyrsites,atun,-53.25,-72.25,5507:132:1,0.21
Thyrsites,atun,-53.75,-71.75,5507:131:4,0.24
Thyrsites,atun,-53.75,-71.25,5507:131:3,0.23
Thyrsites,atun,-53.25,-71.75,5507:131:2,0.22
Thyrsites,atun,-53.25,-71.25,5507:131:1,0.23
Thyrsites,atun,-53.75,-70.75,5507:130:4,0.23
Thyrsites,atun,-53.75,-70.25,5507:130:3,0.23
Thyrsites,atun,-53.25,-70.75,5507:130:2,0.25
Thyrsites,atun,-53.25,-70.25,5507:130:1,0.23
Thyrsites,atun,-52.75,-74.75,5507:124:4,0.37
Thyrsites,atun,-52.75,-74.25,5507:124:3,0.3
Thyrsites,atun,-52.25,-74.75,5507:124:2,0.35
Thyrsites,atun,-52.75,-73.75,5507:123:4,0.24
Thyrsites,atun,-52.25,-72.75,5507:122:2,0.23
Thyrsites,atun,-52.25,-72.25,5507:122:1,0.2
Thyrsites,atun,-52.75,-71.25,5507:121:3,0.23
Thyrsites,atun,-52.75,-70.75,5507:120:4,0.23
Thyrsites,atun,-52.75,-70.25,5507:120:3,0.22
Thyrsites,atun,-51.75,-74.75,5507:114:4,0.21
Thyrsites,atun,-51.25,-74.75,5507:114:2,0.34
Thyrsites,atun,-51.25,-74.25,5507:114:1,0.28
Thyrsites,atun,-51.75,-73.75,5507:113:4,0.25
Thyrsites,atun,-51.75,-73.25,5507:113:3,0.26
Thyrsites,atun,-51.25,-73.75,5507:113:2,0.29
Thyrsites,atun,-51.25,-73.25,5507:113:1,0.3
Thyrsites,atun,-51.75,-72.75,5507:112:4,0.27
Thyrsites,atun,-50.75,-74.75,5507:104:4,0.33
Thyrsites,atun,-50.25,-74.75,5507:104:2,0.36
Thyrsites,atun,-50.25,-74.25,5507:104:1,0.32
Thyrsites,atun,-50.75,-73.75,5507:103:4,0.32
Thyrsites,atun,-55.75,-69.75,5506:459:4,0.28
Thyrsites,atun,-55.75,-69.25,5506:459:3,0.27
Thyrsites,atun,-55.25,-69.75,5506:459:2,0.23
Thyrsites,atun,-55.75,-68.75,5506:458:4,0.26
Thyrsites,atun,-55.75,-68.25,5506:458:3,0.26
Thyrsites,atun,-55.25,-68.25,5506:458:1,0.22
Thyrsites,atun,-55.75,-67.75,5506:457:4,0.26
Thyrsites,atun,-55.75,-67.25,5506:457:3,0.26
Thyrsites,atun,-55.25,-67.75,5506:457:2,0.24
Thyrsites,atun,-55.25,-67.25,5506:457:1,0.24
Thyrsites,atun,-55.75,-66.75,5506:456:4,0.25
Thyrsites,atun,-55.25,-66.75,5506:456:2,0.24
Thyrsites,atun,-55.25,-66.25,5506:456:1,0.24
Thyrsites,atun,-55.25,-65.75,5506:455:2,0.2
Thyrsites,atun,-54.75,-68.75,5506:248:4,0.2
