Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,gayi gayi,-29.75,-71.25,5207:391:3,1.00
Merluccius,gayi gayi,-29.75,-71.75,5207:391:4,1.00
Merluccius,gayi gayi,-30.25,-71.25,5307:101:1,1.00
Merluccius,gayi gayi,-30.25,-71.75,5307:101:2,1.00
Merluccius,gayi gayi,-30.75,-71.75,5307:101:4,1.00
Merluccius,gayi gayi,-31.25,-71.75,5307:111:2,1.00
Merluccius,gayi gayi,-31.75,-71.75,5307:111:4,1.00
Merluccius,gayi gayi,-32.25,-71.75,5307:121:2,1.00
Merluccius,gayi gayi,-32.75,-71.25,5307:121:3,1.00
Merluccius,gayi gayi,-32.75,-71.75,5307:121:4,1.00
Merluccius,gayi gayi,-33.25,-71.75,5307:131:2,1.00
Merluccius,gayi gayi,-33.75,-71.75,5307:131:4,1.00
Merluccius,gayi gayi,-33.75,-72.25,5307:132:3,1.00
Merluccius,gayi gayi,-34.25,-71.75,5307:141:2,1.00
Merluccius,gayi gayi,-34.25,-72.25,5307:142:1,1.00
Merluccius,gayi gayi,-34.75,-72.25,5307:142:3,1.00
Merluccius,gayi gayi,-35.25,-72.25,5307:352:1,1.00
Merluccius,gayi gayi,-35.25,-72.75,5307:352:2,1.00
Merluccius,gayi gayi,-35.75,-72.75,5307:352:4,0.98
Merluccius,gayi gayi,-35.75,-73.25,5307:353:3,1.00
Merluccius,gayi gayi,-36.25,-72.75,5307:362:2,0.95
Merluccius,gayi gayi,-36.75,-72.75,5307:362:4,1.00
Merluccius,gayi gayi,-36.25,-73.25,5307:363:1,1.00
Merluccius,gayi gayi,-36.25,-73.75,5307:363:2,0.82
Merluccius,gayi gayi,-36.75,-73.75,5307:363:4,1.00
Merluccius,gayi gayi,-37.25,-73.25,5307:373:1,0.95
Merluccius,gayi gayi,-37.25,-73.75,5307:373:2,1.00
Merluccius,gayi gayi,-37.75,-73.25,5307:373:3,1.00
Merluccius,gayi gayi,-37.75,-73.75,5307:373:4,1.00
Merluccius,gayi gayi,-38.25,-73.25,5307:383:1,0.91
Merluccius,gayi gayi,-38.25,-73.75,5307:383:2,1.00
Merluccius,gayi gayi,-38.75,-73.75,5307:383:4,1.00
Merluccius,gayi gayi,-38.25,-74.25,5307:384:1,1.00
Merluccius,gayi gayi,-39.25,-73.75,5307:393:2,1.00
Merluccius,gayi gayi,-39.75,-73.75,5307:393:4,1.00
Merluccius,gayi gayi,-39.75,-74.25,5307:394:3,0.85
Merluccius,gayi gayi,-40.25,-73.75,5407:103:2,1.00
Merluccius,gayi gayi,-40.25,-74.25,5407:104:1,1.00
Merluccius,gayi gayi,-40.75,-74.25,5407:104:3,1.00
Merluccius,gayi gayi,-41.75,-73.75,5407:113:4,1.00
Merluccius,gayi gayi,-41.25,-74.25,5407:114:1,1.00
Merluccius,gayi gayi,-41.75,-74.25,5407:114:3,1.00
Merluccius,gayi gayi,-41.75,-74.75,5407:114:4,1.00
Merluccius,gayi gayi,-42.25,-74.25,5407:124:1,1.00
Merluccius,gayi gayi,-42.25,-74.75,5407:124:2,1.00
Merluccius,gayi gayi,-42.75,-74.25,5407:124:3,1.00
Merluccius,gayi gayi,-42.75,-74.75,5407:124:4,1.00
Merluccius,gayi gayi,-43.25,-74.25,5407:134:1,1.00
Merluccius,gayi gayi,-43.25,-74.75,5407:134:2,1.00
Merluccius,gayi gayi,-43.75,-74.25,5407:134:3,0.97
Merluccius,gayi gayi,-43.75,-74.75,5407:134:4,1.00
Merluccius,gayi gayi,-44.75,-73.75,5407:143:4,0.83
Merluccius,gayi gayi,-44.25,-74.25,5407:144:1,0.85
Merluccius,gayi gayi,-44.25,-74.75,5407:144:2,0.96
Merluccius,gayi gayi,-44.75,-74.25,5407:144:3,0.86
Merluccius,gayi gayi,-44.75,-74.75,5407:144:4,0.94
Merluccius,gayi gayi,-43.25,-75.25,5407:235:1,1.00
Merluccius,gayi gayi,-43.75,-75.25,5407:235:3,1.00
Merluccius,gayi gayi,-44.25,-75.25,5407:245:1,1.00
Merluccius,gayi gayi,-44.75,-75.25,5407:245:3,1.00
Merluccius,gayi gayi,-45.25,-73.25,5407:353:1,0.83
Merluccius,gayi gayi,-45.25,-74.25,5407:354:1,0.86
Merluccius,gayi gayi,-45.25,-74.75,5407:354:2,0.96
Merluccius,gayi gayi,-45.75,-74.75,5407:354:4,0.91
Merluccius,gayi gayi,-45.25,-75.25,5407:455:1,1.00
Merluccius,gayi gayi,-45.75,-75.25,5407:455:3,0.98
Merluccius,gayi gayi,-45.75,-75.75,5407:455:4,0.87
