Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Larimichthys,polyactis,31.25,127.25,1312:217:1,0.56
Larimichthys,polyactis,31.75,127.25,1312:217:3,0.44
Larimichthys,polyactis,32.25,126.75,1312:226:2,0.52
Larimichthys,polyactis,33.25,127.75,1312:237:2,0.43
Larimichthys,polyactis,35.75,123.75,1312:353:4,0.57
Larimichthys,polyactis,36.25,123.25,1312:363:1,0.52
Larimichthys,polyactis,36.75,124.25,1312:364:3,0.45
Larimichthys,polyactis,36.25,125.25,1312:465:1,0.52
Larimichthys,polyactis,36.75,126.75,1312:466:4,0.55
Larimichthys,polyactis,34.75,135.25,1313:245:3,0.56
Larimichthys,polyactis,34.75,136.75,1313:246:4,0.58
Larimichthys,polyactis,35.25,131.75,1313:351:2,0.4
Larimichthys,polyactis,35.75,132.25,1313:352:3,0.42
Larimichthys,polyactis,22.75,117.25,1211:227:3,0.76
Larimichthys,polyactis,22.75,117.75,1211:227:4,0.68
Larimichthys,polyactis,27.75,122.75,1212:372:4,0.75
Larimichthys,polyactis,28.25,123.75,1212:383:2,0.74
Larimichthys,polyactis,28.25,124.75,1212:384:2,0.74
Larimichthys,polyactis,28.75,124.75,1212:384:4,0.74
Larimichthys,polyactis,29.75,121.75,1212:391:4,0.78
Larimichthys,polyactis,27.25,128.25,1212:478:1,0.77
Larimichthys,polyactis,27.75,129.25,1212:479:3,0.74
Larimichthys,polyactis,28.25,125.25,1212:485:1,0.62
Larimichthys,polyactis,28.25,125.75,1212:485:2,0.75
Larimichthys,polyactis,28.75,125.75,1212:485:4,0.67
Larimichthys,polyactis,28.25,128.75,1212:488:2,0.76
Larimichthys,polyactis,29.25,125.25,1212:495:1,0.72
Larimichthys,polyactis,29.25,125.75,1212:495:2,0.6
Larimichthys,polyactis,37.25,119.75,1311:479:2,0.62
Larimichthys,polyactis,30.75,122.25,1312:102:3,0.68
Larimichthys,polyactis,34.25,124.25,1312:144:1,0.79
Larimichthys,polyactis,30.75,126.75,1312:206:4,0.79
Larimichthys,polyactis,30.25,127.25,1312:207:1,0.65
Larimichthys,polyactis,30.75,127.75,1312:207:4,0.68
Larimichthys,polyactis,30.25,129.75,1312:209:2,0.75
Larimichthys,polyactis,31.25,126.75,1312:216:2,0.75
Larimichthys,polyactis,31.75,126.75,1312:216:4,0.7
Larimichthys,polyactis,32.25,126.25,1312:226:1,0.79
Larimichthys,polyactis,32.75,126.75,1312:226:4,0.62
Larimichthys,polyactis,33.75,128.25,1312:238:3,0.79
Larimichthys,polyactis,35.75,120.75,1312:350:4,0.7
Larimichthys,polyactis,35.25,121.25,1312:351:1,0.63
Larimichthys,polyactis,35.75,123.25,1312:353:3,0.78
Larimichthys,polyactis,35.25,124.25,1312:354:1,0.79
Larimichthys,polyactis,35.25,124.75,1312:354:2,0.75
Larimichthys,polyactis,35.75,124.25,1312:354:3,0.75
Larimichthys,polyactis,35.75,124.75,1312:354:4,0.72
Larimichthys,polyactis,36.25,124.25,1312:364:1,0.6
Larimichthys,polyactis,36.25,124.75,1312:364:2,0.72
Larimichthys,polyactis,39.75,123.25,1312:393:3,0.78
Larimichthys,polyactis,37.25,126.25,1312:476:1,0.76
Larimichthys,polyactis,34.75,134.75,1313:144:4,0.74
Larimichthys,polyactis,33.75,138.75,1313:238:4,0.72
Larimichthys,polyactis,34.75,137.25,1313:247:3,0.75
Larimichthys,polyactis,34.25,138.75,1313:248:2,0.62
Larimichthys,polyactis,35.75,131.25,1313:351:3,0.75
Larimichthys,polyactis,35.75,136.25,1313:456:3,0.73
Larimichthys,polyactis,35.25,139.25,1313:459:1,0.7
Larimichthys,polyactis,35.25,139.75,1313:459:2,0.75
Larimichthys,polyactis,35.75,139.75,1313:459:4,0.69
Larimichthys,polyactis,30.75,140.25,1314:100:3,0.79
Larimichthys,polyactis,23.25,117.25,1211:237:1,0.86
Larimichthys,polyactis,23.25,117.75,1211:237:2,1
Larimichthys,polyactis,23.75,117.25,1211:237:3,0.83
Larimichthys,polyactis,23.75,117.75,1211:237:4,1
Larimichthys,polyactis,23.25,118.25,1211:238:1,1
Larimichthys,polyactis,23.25,118.75,1211:238:2,1
Larimichthys,polyactis,23.75,118.25,1211:238:3,1
Larimichthys,polyactis,23.75,118.75,1211:238:4,1
Larimichthys,polyactis,23.75,119.25,1211:239:3,1
Larimichthys,polyactis,24.25,117.75,1211:247:2,0.93
Larimichthys,polyactis,24.25,118.25,1211:248:1,1
Larimichthys,polyactis,24.25,118.75,1211:248:2,1
Larimichthys,polyactis,24.75,118.25,1211:248:3,0.98
Larimichthys,polyactis,24.75,118.75,1211:248:4,1
Larimichthys,polyactis,24.25,119.25,1211:249:1,1
Larimichthys,polyactis,24.25,119.75,1211:249:2,0.98
Larimichthys,polyactis,24.75,119.25,1211:249:3,1
Larimichthys,polyactis,24.75,119.75,1211:249:4,1
Larimichthys,polyactis,25.25,119.25,1211:459:1,1
Larimichthys,polyactis,25.25,119.75,1211:459:2,1
Larimichthys,polyactis,25.75,119.75,1211:459:4,1
Larimichthys,polyactis,26.25,119.75,1211:469:2,1
Larimichthys,polyactis,26.75,119.75,1211:469:4,1
Larimichthys,polyactis,24.25,120.25,1212:140:1,1
Larimichthys,polyactis,24.75,120.25,1212:140:3,1
Larimichthys,polyactis,24.75,120.75,1212:140:4,1
Larimichthys,polyactis,25.25,120.25,1212:350:1,1
Larimichthys,polyactis,25.25,120.75,1212:350:2,1
Larimichthys,polyactis,25.75,120.25,1212:350:3,1
Larimichthys,polyactis,25.75,120.75,1212:350:4,1
Larimichthys,polyactis,25.25,121.25,1212:351:1,1
Larimichthys,polyactis,25.25,121.75,1212:351:2,1
Larimichthys,polyactis,25.75,121.25,1212:351:3,1
Larimichthys,polyactis,25.75,121.75,1212:351:4,1
Larimichthys,polyactis,26.25,120.25,1212:360:1,1
Larimichthys,polyactis,26.25,120.75,1212:360:2,1
Larimichthys,polyactis,26.75,120.25,1212:360:3,1
Larimichthys,polyactis,26.75,120.75,1212:360:4,1
Larimichthys,polyactis,26.25,121.25,1212:361:1,1
Larimichthys,polyactis,26.25,121.75,1212:361:2,1
Larimichthys,polyactis,26.75,121.25,1212:361:3,1
Larimichthys,polyactis,26.75,121.75,1212:361:4,1
Larimichthys,polyactis,26.25,122.25,1212:362:1,0.97
Larimichthys,polyactis,26.75,122.25,1212:362:3,1
Larimichthys,polyactis,26.75,122.75,1212:362:4,0.96
Larimichthys,polyactis,26.75,123.25,1212:363:3,0.93
Larimichthys,polyactis,26.75,124.25,1212:364:3,0.85
Larimichthys,polyactis,27.25,120.25,1212:370:1,1
Larimichthys,polyactis,27.25,120.75,1212:370:2,1
Larimichthys,polyactis,27.75,120.75,1212:370:4,1
Larimichthys,polyactis,27.25,121.25,1212:371:1,1
Larimichthys,polyactis,27.25,121.75,1212:371:2,1
Larimichthys,polyactis,27.75,121.25,1212:371:3,1
Larimichthys,polyactis,27.75,121.75,1212:371:4,1
Larimichthys,polyactis,27.25,122.25,1212:372:1,1
Larimichthys,polyactis,27.25,122.75,1212:372:2,1
Larimichthys,polyactis,27.75,122.25,1212:372:3,1
Larimichthys,polyactis,27.25,123.25,1212:373:1,0.96
Larimichthys,polyactis,27.25,123.75,1212:373:2,0.9
Larimichthys,polyactis,27.75,123.25,1212:373:3,1
Larimichthys,polyactis,27.75,123.75,1212:373:4,1
Larimichthys,polyactis,27.25,124.25,1212:374:1,0.96
Larimichthys,polyactis,27.25,124.75,1212:374:2,0.93
Larimichthys,polyactis,27.75,124.25,1212:374:3,0.99
Larimichthys,polyactis,27.75,124.75,1212:374:4,0.93
Larimichthys,polyactis,28.25,121.25,1212:381:1,1
Larimichthys,polyactis,28.25,121.75,1212:381:2,1
Larimichthys,polyactis,28.75,121.75,1212:381:4,1
Larimichthys,polyactis,28.25,122.25,1212:382:1,1
Larimichthys,polyactis,28.25,122.75,1212:382:2,0.98
Larimichthys,polyactis,28.75,122.25,1212:382:3,1
Larimichthys,polyactis,28.75,122.75,1212:382:4,1
Larimichthys,polyactis,28.25,123.25,1212:383:1,0.94
Larimichthys,polyactis,28.75,123.25,1212:383:3,1
Larimichthys,polyactis,28.75,123.75,1212:383:4,0.91
Larimichthys,polyactis,28.25,124.25,1212:384:1,0.89
Larimichthys,polyactis,28.75,124.25,1212:384:3,0.89
Larimichthys,polyactis,29.25,121.75,1212:391:2,1
Larimichthys,polyactis,29.25,122.75,1212:392:2,1
Larimichthys,polyactis,29.75,122.25,1212:392:3,0.92
Larimichthys,polyactis,29.75,122.75,1212:392:4,1
Larimichthys,polyactis,29.25,123.25,1212:393:1,1
Larimichthys,polyactis,29.25,123.75,1212:393:2,1
Larimichthys,polyactis,29.75,123.25,1212:393:3,1
Larimichthys,polyactis,29.75,123.75,1212:393:4,1
Larimichthys,polyactis,29.25,124.25,1212:394:1,1
Larimichthys,polyactis,29.25,124.75,1212:394:2,1
Larimichthys,polyactis,29.75,124.25,1212:394:3,1
Larimichthys,polyactis,29.75,124.75,1212:394:4,1
Larimichthys,polyactis,27.25,125.25,1212:475:1,0.81
Larimichthys,polyactis,27.75,125.25,1212:475:3,0.94
Larimichthys,polyactis,27.75,125.75,1212:475:4,0.84
Larimichthys,polyactis,27.75,128.25,1212:478:3,0.8
Larimichthys,polyactis,27.75,128.75,1212:478:4,0.8
Larimichthys,polyactis,28.75,126.25,1212:486:3,0.92
Larimichthys,polyactis,28.25,129.25,1212:489:1,0.8
Larimichthys,polyactis,28.25,129.75,1212:489:2,0.8
Larimichthys,polyactis,28.75,129.25,1212:489:3,0.81
Larimichthys,polyactis,28.75,129.75,1212:489:4,0.81
Larimichthys,polyactis,29.75,125.25,1212:495:3,1
Larimichthys,polyactis,29.75,125.75,1212:495:4,1
Larimichthys,polyactis,29.25,126.25,1212:496:1,0.96
Larimichthys,polyactis,29.75,126.25,1212:496:3,0.81
Larimichthys,polyactis,29.75,126.75,1212:496:4,0.96
Larimichthys,polyactis,29.75,127.25,1212:497:3,0.92
Larimichthys,polyactis,28.25,130.25,1213:380:1,0.8
Larimichthys,polyactis,34.25,119.75,1311:249:2,0.89
Larimichthys,polyactis,34.75,119.25,1311:249:3,1
Larimichthys,polyactis,34.75,119.75,1311:249:4,1
Larimichthys,polyactis,35.25,119.25,1311:459:1,0.95
Larimichthys,polyactis,35.25,119.75,1311:459:2,1
Larimichthys,polyactis,35.75,119.75,1311:459:4,0.99
Larimichthys,polyactis,30.25,122.25,1312:102:1,0.85
Larimichthys,polyactis,30.25,122.75,1312:102:2,1
Larimichthys,polyactis,30.75,122.75,1312:102:4,1
Larimichthys,polyactis,30.25,123.25,1312:103:1,1
Larimichthys,polyactis,30.25,123.75,1312:103:2,1
Larimichthys,polyactis,30.75,123.25,1312:103:3,1
Larimichthys,polyactis,30.75,123.75,1312:103:4,1
Larimichthys,polyactis,30.25,124.25,1312:104:1,1
Larimichthys,polyactis,30.25,124.75,1312:104:2,1
Larimichthys,polyactis,30.75,124.25,1312:104:3,1
Larimichthys,polyactis,30.75,124.75,1312:104:4,1
Larimichthys,polyactis,31.25,122.75,1312:112:2,1
Larimichthys,polyactis,31.75,122.75,1312:112:4,1
Larimichthys,polyactis,31.25,123.25,1312:113:1,1
Larimichthys,polyactis,31.25,123.75,1312:113:2,1
Larimichthys,polyactis,31.75,123.25,1312:113:3,1
Larimichthys,polyactis,31.75,123.75,1312:113:4,1
Larimichthys,polyactis,31.25,124.25,1312:114:1,1
Larimichthys,polyactis,31.25,124.75,1312:114:2,1
Larimichthys,polyactis,31.75,124.25,1312:114:3,1
Larimichthys,polyactis,31.75,124.75,1312:114:4,1
Larimichthys,polyactis,32.75,121.75,1312:121:4,0.85
Larimichthys,polyactis,32.25,122.25,1312:122:1,0.83
Larimichthys,polyactis,32.25,122.75,1312:122:2,1
Larimichthys,polyactis,32.75,122.25,1312:122:3,1
Larimichthys,polyactis,32.75,122.75,1312:122:4,1
Larimichthys,polyactis,32.25,123.25,1312:123:1,1
Larimichthys,polyactis,32.25,123.75,1312:123:2,1
Larimichthys,polyactis,32.75,123.25,1312:123:3,1
Larimichthys,polyactis,32.75,123.75,1312:123:4,1
Larimichthys,polyactis,32.25,124.25,1312:124:1,1
Larimichthys,polyactis,32.25,124.75,1312:124:2,1
Larimichthys,polyactis,32.75,124.25,1312:124:3,1
Larimichthys,polyactis,32.75,124.75,1312:124:4,1
Larimichthys,polyactis,33.25,120.75,1312:130:2,0.88
Larimichthys,polyactis,33.75,120.75,1312:130:4,0.94
Larimichthys,polyactis,33.25,121.25,1312:131:1,0.92
Larimichthys,polyactis,33.25,121.75,1312:131:2,1
Larimichthys,polyactis,33.75,121.25,1312:131:3,0.99
Larimichthys,polyactis,33.75,121.75,1312:131:4,1
Larimichthys,polyactis,33.25,122.25,1312:132:1,1
Larimichthys,polyactis,33.25,122.75,1312:132:2,1
Larimichthys,polyactis,33.75,122.25,1312:132:3,1
Larimichthys,polyactis,33.75,122.75,1312:132:4,1
Larimichthys,polyactis,33.25,123.25,1312:133:1,1
Larimichthys,polyactis,33.25,123.75,1312:133:2,1
Larimichthys,polyactis,33.75,123.25,1312:133:3,1
Larimichthys,polyactis,33.75,123.75,1312:133:4,1
Larimichthys,polyactis,33.25,124.25,1312:134:1,1
Larimichthys,polyactis,33.25,124.75,1312:134:2,1
Larimichthys,polyactis,33.75,124.25,1312:134:3,1
Larimichthys,polyactis,33.75,124.75,1312:134:4,0.87
Larimichthys,polyactis,34.25,120.75,1312:140:2,1
Larimichthys,polyactis,34.75,120.25,1312:140:3,1
Larimichthys,polyactis,34.75,120.75,1312:140:4,1
Larimichthys,polyactis,34.25,121.25,1312:141:1,0.88
Larimichthys,polyactis,34.25,121.75,1312:141:2,1
Larimichthys,polyactis,34.75,121.75,1312:141:4,1
Larimichthys,polyactis,34.25,122.25,1312:142:1,1
Larimichthys,polyactis,34.25,122.75,1312:142:2,1
Larimichthys,polyactis,34.75,122.25,1312:142:3,1
Larimichthys,polyactis,34.75,122.75,1312:142:4,1
Larimichthys,polyactis,34.25,123.25,1312:143:1,1
Larimichthys,polyactis,34.25,123.75,1312:143:2,1
Larimichthys,polyactis,34.75,123.25,1312:143:3,0.92
Larimichthys,polyactis,34.75,123.75,1312:143:4,0.92
Larimichthys,polyactis,34.25,124.75,1312:144:2,1
Larimichthys,polyactis,34.75,124.25,1312:144:3,0.85
Larimichthys,polyactis,34.75,124.75,1312:144:4,0.88
Larimichthys,polyactis,30.25,125.25,1312:205:1,1
Larimichthys,polyactis,30.25,125.75,1312:205:2,1
Larimichthys,polyactis,30.75,125.25,1312:205:3,1
Larimichthys,polyactis,30.75,125.75,1312:205:4,1
Larimichthys,polyactis,30.25,126.25,1312:206:1,0.92
Larimichthys,polyactis,30.25,126.75,1312:206:2,0.98
Larimichthys,polyactis,30.75,126.25,1312:206:3,1
Larimichthys,polyactis,30.75,127.25,1312:207:3,0.95
Larimichthys,polyactis,30.75,129.25,1312:209:3,0.88
Larimichthys,polyactis,30.75,129.75,1312:209:4,0.88
Larimichthys,polyactis,31.25,125.25,1312:215:1,1
Larimichthys,polyactis,31.25,125.75,1312:215:2,1
Larimichthys,polyactis,31.75,125.25,1312:215:3,1
Larimichthys,polyactis,31.75,125.75,1312:215:4,1
Larimichthys,polyactis,31.25,126.25,1312:216:1,1
Larimichthys,polyactis,31.75,126.25,1312:216:3,1
Larimichthys,polyactis,31.75,128.25,1312:218:3,0.9
Larimichthys,polyactis,31.25,129.25,1312:219:1,0.89
Larimichthys,polyactis,31.25,129.75,1312:219:2,0.9
Larimichthys,polyactis,31.75,129.75,1312:219:4,0.93
Larimichthys,polyactis,32.25,125.25,1312:225:1,1
Larimichthys,polyactis,32.25,125.75,1312:225:2,1
Larimichthys,polyactis,32.75,125.25,1312:225:3,1
Larimichthys,polyactis,32.75,125.75,1312:225:4,0.91
Larimichthys,polyactis,32.75,126.25,1312:226:3,0.98
Larimichthys,polyactis,32.25,128.25,1312:228:1,0.91
Larimichthys,polyactis,32.75,128.75,1312:228:4,0.93
Larimichthys,polyactis,32.25,129.75,1312:229:2,0.95
Larimichthys,polyactis,32.75,129.25,1312:229:3,0.95
Larimichthys,polyactis,32.75,129.75,1312:229:4,1
Larimichthys,polyactis,33.25,125.25,1312:235:1,1
Larimichthys,polyactis,33.25,125.75,1312:235:2,1
Larimichthys,polyactis,33.75,125.25,1312:235:3,1
Larimichthys,polyactis,33.75,125.75,1312:235:4,1
Larimichthys,polyactis,33.25,126.25,1312:236:1,1
Larimichthys,polyactis,33.25,126.75,1312:236:2,1
Larimichthys,polyactis,33.75,126.25,1312:236:3,1
Larimichthys,polyactis,33.75,126.75,1312:236:4,1
Larimichthys,polyactis,33.25,127.25,1312:237:1,0.99
Larimichthys,polyactis,33.75,127.25,1312:237:3,1
Larimichthys,polyactis,33.75,127.75,1312:237:4,1
Larimichthys,polyactis,33.25,128.75,1312:238:2,0.94
Larimichthys,polyactis,33.25,129.25,1312:239:1,0.96
Larimichthys,polyactis,33.25,129.75,1312:239:2,0.99
Larimichthys,polyactis,33.75,129.25,1312:239:3,0.84
Larimichthys,polyactis,33.75,129.75,1312:239:4,0.96
Larimichthys,polyactis,34.25,125.25,1312:245:1,1
Larimichthys,polyactis,34.25,125.75,1312:245:2,1
Larimichthys,polyactis,34.75,125.25,1312:245:3,1
Larimichthys,polyactis,34.75,125.75,1312:245:4,1
Larimichthys,polyactis,34.25,126.25,1312:246:1,1
Larimichthys,polyactis,34.25,126.75,1312:246:2,1
Larimichthys,polyactis,34.75,126.25,1312:246:3,1
Larimichthys,polyactis,34.75,126.75,1312:246:4,1
Larimichthys,polyactis,34.25,127.25,1312:247:1,1
Larimichthys,polyactis,34.25,127.75,1312:247:2,1
Larimichthys,polyactis,34.75,127.25,1312:247:3,1
Larimichthys,polyactis,34.75,127.75,1312:247:4,1
Larimichthys,polyactis,34.25,128.25,1312:248:1,1
Larimichthys,polyactis,34.25,128.75,1312:248:2,1
Larimichthys,polyactis,34.75,128.25,1312:248:3,1
Larimichthys,polyactis,34.75,128.75,1312:248:4,1
Larimichthys,polyactis,34.25,129.25,1312:249:1,1
Larimichthys,polyactis,34.25,129.75,1312:249:2,0.81
Larimichthys,polyactis,34.75,129.25,1312:249:3,1
Larimichthys,polyactis,34.75,129.75,1312:249:4,1
Larimichthys,polyactis,35.25,120.25,1312:350:1,0.96
Larimichthys,polyactis,35.75,120.25,1312:350:3,1
Larimichthys,polyactis,35.25,121.75,1312:351:2,1
Larimichthys,polyactis,35.25,122.25,1312:352:1,1
Larimichthys,polyactis,35.25,122.75,1312:352:2,1
Larimichthys,polyactis,35.75,122.25,1312:352:3,1
Larimichthys,polyactis,35.75,122.75,1312:352:4,1
Larimichthys,polyactis,35.25,123.25,1312:353:1,1
Larimichthys,polyactis,35.25,123.75,1312:353:2,0.94
Larimichthys,polyactis,36.25,120.25,1312:360:1,1
Larimichthys,polyactis,36.25,120.75,1312:360:2,1
Larimichthys,polyactis,36.25,122.75,1312:362:2,0.99
Larimichthys,polyactis,36.75,124.75,1312:364:4,0.92
Larimichthys,polyactis,37.25,120.25,1312:370:1,0.81
Larimichthys,polyactis,37.25,124.75,1312:374:2,1
Larimichthys,polyactis,37.75,124.25,1312:374:3,1
Larimichthys,polyactis,37.75,124.75,1312:374:4,1
Larimichthys,polyactis,38.75,121.75,1312:381:4,1
Larimichthys,polyactis,38.25,124.25,1312:384:1,1
Larimichthys,polyactis,38.25,124.75,1312:384:2,0.96
Larimichthys,polyactis,39.25,122.25,1312:392:1,0.92
Larimichthys,polyactis,39.75,123.75,1312:393:4,0.94
Larimichthys,polyactis,39.75,124.25,1312:394:3,0.9
Larimichthys,polyactis,35.25,125.25,1312:455:1,1
Larimichthys,polyactis,35.25,125.75,1312:455:2,1
Larimichthys,polyactis,35.75,125.25,1312:455:3,1
Larimichthys,polyactis,35.75,125.75,1312:455:4,1
Larimichthys,polyactis,35.25,126.25,1312:456:1,1
Larimichthys,polyactis,35.75,126.25,1312:456:3,1
Larimichthys,polyactis,35.75,126.75,1312:456:4,1
Larimichthys,polyactis,35.25,128.75,1312:458:2,1
Larimichthys,polyactis,35.25,129.25,1312:459:1,1
Larimichthys,polyactis,35.25,129.75,1312:459:2,1
Larimichthys,polyactis,35.75,129.25,1312:459:3,1
Larimichthys,polyactis,35.75,129.75,1312:459:4,1
Larimichthys,polyactis,36.25,125.75,1312:465:2,1
Larimichthys,polyactis,36.75,125.25,1312:465:3,0.86
Larimichthys,polyactis,36.75,125.75,1312:465:4,1
Larimichthys,polyactis,36.25,126.25,1312:466:1,1
Larimichthys,polyactis,36.25,126.75,1312:466:2,1
Larimichthys,polyactis,36.75,126.25,1312:466:3,1
Larimichthys,polyactis,36.25,129.25,1312:469:1,1
Larimichthys,polyactis,36.25,129.75,1312:469:2,1
Larimichthys,polyactis,36.75,129.25,1312:469:3,1
Larimichthys,polyactis,36.75,129.75,1312:469:4,1
Larimichthys,polyactis,37.25,125.25,1312:475:1,1
Larimichthys,polyactis,37.25,125.75,1312:475:2,1
Larimichthys,polyactis,37.75,125.25,1312:475:3,1
Larimichthys,polyactis,37.75,125.75,1312:475:4,1
Larimichthys,polyactis,37.25,126.75,1312:476:2,1
Larimichthys,polyactis,37.75,126.25,1312:476:3,0.89
Larimichthys,polyactis,37.75,128.75,1312:478:4,1
Larimichthys,polyactis,37.25,129.25,1312:479:1,1
Larimichthys,polyactis,37.25,129.75,1312:479:2,1
Larimichthys,polyactis,37.75,129.25,1312:479:3,1
Larimichthys,polyactis,38.75,125.25,1312:485:3,0.97
Larimichthys,polyactis,38.75,127.75,1312:487:4,0.91
Larimichthys,polyactis,38.25,128.75,1312:488:2,1
Larimichthys,polyactis,38.75,128.25,1312:488:3,1
Larimichthys,polyactis,38.75,128.75,1312:488:4,1
Larimichthys,polyactis,39.25,127.75,1312:497:2,1
Larimichthys,polyactis,39.75,127.75,1312:497:4,1
Larimichthys,polyactis,39.25,128.25,1312:498:1,1
Larimichthys,polyactis,39.75,128.25,1312:498:3,1
Larimichthys,polyactis,30.25,130.25,1313:100:1,0.86
Larimichthys,polyactis,30.25,130.75,1313:100:2,0.86
Larimichthys,polyactis,30.75,130.25,1313:100:3,0.88
Larimichthys,polyactis,30.75,130.75,1313:100:4,0.88
Larimichthys,polyactis,30.25,131.25,1313:101:1,0.85
Larimichthys,polyactis,30.75,131.25,1313:101:3,0.88
Larimichthys,polyactis,31.25,130.25,1313:110:1,0.92
Larimichthys,polyactis,31.25,130.75,1313:110:2,0.9
Larimichthys,polyactis,31.75,130.25,1313:110:3,0.95
Larimichthys,polyactis,31.75,130.75,1313:110:4,0.92
Larimichthys,polyactis,31.25,131.25,1313:111:1,0.9
Larimichthys,polyactis,31.75,131.25,1313:111:3,0.9
Larimichthys,polyactis,31.75,131.75,1313:111:4,0.88
Larimichthys,polyactis,32.25,130.25,1313:120:1,1
Larimichthys,polyactis,32.25,130.75,1313:120:2,1
Larimichthys,polyactis,32.75,130.25,1313:120:3,1
Larimichthys,polyactis,32.75,130.75,1313:120:4,1
Larimichthys,polyactis,32.25,131.75,1313:121:2,0.9
Larimichthys,polyactis,32.75,131.75,1313:121:4,0.9
Larimichthys,polyactis,32.75,132.25,1313:122:3,0.89
Larimichthys,polyactis,32.75,132.75,1313:122:4,0.88
Larimichthys,polyactis,32.75,133.25,1313:123:3,0.87
Larimichthys,polyactis,33.25,130.25,1313:130:1,1
Larimichthys,polyactis,33.75,130.25,1313:130:3,0.99
Larimichthys,polyactis,33.75,130.75,1313:130:4,0.98
Larimichthys,polyactis,33.25,131.75,1313:131:2,0.89
Larimichthys,polyactis,33.75,131.25,1313:131:3,0.97
Larimichthys,polyactis,33.75,131.75,1313:131:4,0.93
Larimichthys,polyactis,33.25,132.25,1313:132:1,0.89
Larimichthys,polyactis,33.75,132.25,1313:132:3,0.91
