Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Dissostichus,eleginoides,-63.75,-60.75,5606:130:4,0.15
Dissostichus,eleginoides,-63.75,-60.25,5606:130:3,0.12
Dissostichus,eleginoides,-63.25,-60.25,5606:130:1,0.17
Dissostichus,eleginoides,-62.75,-64.75,5606:124:4,0.11
Dissostichus,eleginoides,-62.75,-64.25,5606:124:3,0.13
Dissostichus,eleginoides,-62.25,-63.75,5606:123:2,0.16
Dissostichus,eleginoides,-62.25,-63.25,5606:123:1,0.18
Dissostichus,eleginoides,-61.75,-64.25,5606:114:3,0.07
Dissostichus,eleginoides,-61.25,-64.25,5606:114:1,0.12
Dissostichus,eleginoides,-61.75,-63.75,5606:113:4,0.09
Dissostichus,eleginoides,-61.75,-63.25,5606:113:3,0.09
Dissostichus,eleginoides,-61.25,-63.75,5606:113:2,0.09
Dissostichus,eleginoides,-61.25,-63.25,5606:113:1,0.09
Dissostichus,eleginoides,-61.75,-62.75,5606:112:4,0.09
Dissostichus,eleginoides,-61.75,-62.25,5606:112:3,0.07
Dissostichus,eleginoides,-61.25,-62.75,5606:112:2,0.08
Dissostichus,eleginoides,-61.25,-62.25,5606:112:1,0.08
Dissostichus,eleginoides,-61.75,-61.75,5606:111:4,0.19
Dissostichus,eleginoides,-61.25,-61.75,5606:111:2,0.07
Dissostichus,eleginoides,-61.25,-61.25,5606:111:1,0.03
Dissostichus,eleginoides,-61.25,-60.75,5606:110:2,0.01
Dissostichus,eleginoides,-61.25,-60.25,5606:110:1,0.06
Dissostichus,eleginoides,-60.75,-64.25,5606:104:3,0.19
Dissostichus,eleginoides,-60.75,-63.75,5606:103:4,0.13
Dissostichus,eleginoides,-60.25,-63.75,5606:103:2,0.19
Dissostichus,eleginoides,-60.75,-62.25,5606:102:3,0.07
Dissostichus,eleginoides,-60.25,-62.75,5606:102:2,0.15
Dissostichus,eleginoides,-60.25,-62.25,5606:102:1,0.19
Dissostichus,eleginoides,-60.75,-61.75,5606:101:4,0.07
Dissostichus,eleginoides,-60.75,-61.25,5606:101:3,0.06
Dissostichus,eleginoides,-60.25,-61.75,5606:101:2,0.05
Dissostichus,eleginoides,-60.25,-61.25,5606:101:1,0.14
Dissostichus,eleginoides,-60.75,-60.75,5606:100:4,0.06
Dissostichus,eleginoides,-60.75,-60.25,5606:100:3,0.05
Dissostichus,eleginoides,-60.25,-60.75,5606:100:2,0.05
Dissostichus,eleginoides,-60.25,-60.25,5606:100:1,0.05
Dissostichus,eleginoides,-63.75,-59.75,5605:239:4,0.10
Dissostichus,eleginoides,-63.75,-59.25,5605:239:3,0.07
Dissostichus,eleginoides,-63.25,-59.75,5605:239:2,0.14
Dissostichus,eleginoides,-63.25,-59.25,5605:239:1,0.10
Dissostichus,eleginoides,-63.75,-58.75,5605:238:4,0.02
Dissostichus,eleginoides,-63.75,-58.25,5605:238:3,0.01
Dissostichus,eleginoides,-63.25,-58.75,5605:238:2,0.07
Dissostichus,eleginoides,-63.25,-58.25,5605:238:1,0.04
Dissostichus,eleginoides,-63.25,-57.75,5605:237:2,0.02
Dissostichus,eleginoides,-63.25,-57.25,5605:237:1,0.01
Dissostichus,eleginoides,-63.25,-56.75,5605:236:2,0.01
Dissostichus,eleginoides,-62.75,-58.75,5605:228:4,0.17
Dissostichus,eleginoides,-62.75,-58.25,5605:228:3,0.14
Dissostichus,eleginoides,-62.75,-57.75,5605:227:4,0.10
Dissostichus,eleginoides,-62.75,-57.25,5605:227:3,0.07
Dissostichus,eleginoides,-62.75,-56.75,5605:226:4,0.04
Dissostichus,eleginoides,-62.75,-56.25,5605:226:3,0.02
Dissostichus,eleginoides,-62.25,-56.75,5605:226:2,0.17
Dissostichus,eleginoides,-62.25,-56.25,5605:226:1,0.12
Dissostichus,eleginoides,-62.75,-55.75,5605:225:4,0.01
Dissostichus,eleginoides,-62.25,-55.75,5605:225:2,0.08
Dissostichus,eleginoides,-62.25,-55.25,5605:225:1,0.06
Dissostichus,eleginoides,-61.25,-59.75,5605:219:2,0.17
Dissostichus,eleginoides,-61.75,-55.25,5605:215:3,0.18
Dissostichus,eleginoides,-60.75,-59.75,5605:209:4,0.05
Dissostichus,eleginoides,-60.75,-59.25,5605:209:3,0.02
Dissostichus,eleginoides,-60.25,-59.75,5605:209:2,0.09
Dissostichus,eleginoides,-60.25,-59.25,5605:209:1,0.14
Dissostichus,eleginoides,-60.75,-58.75,5605:208:4,0.13
Dissostichus,eleginoides,-60.25,-58.75,5605:208:2,0.19
Dissostichus,eleginoides,-60.75,-57.25,5605:207:3,0.18
Dissostichus,eleginoides,-60.25,-56.25,5605:206:1,0.10
Dissostichus,eleginoides,-60.25,-55.75,5605:205:2,0.09
Dissostichus,eleginoides,-60.25,-55.25,5605:205:1,0.09
Dissostichus,eleginoides,-62.25,-54.75,5605:124:2,0.05
Dissostichus,eleginoides,-62.25,-54.25,5605:124:1,0.04
Dissostichus,eleginoides,-62.25,-53.75,5605:123:2,0.02
Dissostichus,eleginoides,-62.25,-53.25,5605:123:1,0.01
Dissostichus,eleginoides,-62.25,-52.75,5605:122:2,0.01
Dissostichus,eleginoides,-61.75,-54.75,5605:114:4,0.16
Dissostichus,eleginoides,-61.75,-54.25,5605:114:3,0.13
Dissostichus,eleginoides,-61.25,-54.25,5605:114:1,0.19
Dissostichus,eleginoides,-61.75,-53.75,5605:113:4,0.10
Dissostichus,eleginoides,-61.75,-53.25,5605:113:3,0.08
Dissostichus,eleginoides,-61.25,-53.75,5605:113:2,0.15
Dissostichus,eleginoides,-61.25,-53.25,5605:113:1,0.12
Dissostichus,eleginoides,-61.75,-52.75,5605:112:4,0.06
Dissostichus,eleginoides,-61.75,-52.25,5605:112:3,0.04
Dissostichus,eleginoides,-61.25,-52.75,5605:112:2,0.10
Dissostichus,eleginoides,-61.25,-52.25,5605:112:1,0.08
Dissostichus,eleginoides,-61.75,-51.75,5605:111:4,0.02
Dissostichus,eleginoides,-61.75,-51.25,5605:111:3,0.01
Dissostichus,eleginoides,-61.25,-51.75,5605:111:2,0.07
Dissostichus,eleginoides,-61.25,-51.25,5605:111:1,0.05
Dissostichus,eleginoides,-61.25,-50.75,5605:110:2,0.04
Dissostichus,eleginoides,-61.25,-50.25,5605:110:1,0.04
Dissostichus,eleginoides,-60.25,-54.75,5605:104:2,0.14
Dissostichus,eleginoides,-60.25,-54.25,5605:104:1,0.18
Dissostichus,eleginoides,-60.75,-52.75,5605:102:4,0.19
Dissostichus,eleginoides,-60.75,-52.25,5605:102:3,0.15
Dissostichus,eleginoides,-60.75,-51.75,5605:101:4,0.12
Dissostichus,eleginoides,-60.75,-51.25,5605:101:3,0.10
Dissostichus,eleginoides,-60.75,-50.75,5605:100:4,0.09
Dissostichus,eleginoides,-60.75,-50.25,5605:100:3,0.09
Dissostichus,eleginoides,-60.25,-50.75,5605:100:2,0.15
Dissostichus,eleginoides,-60.25,-50.25,5605:100:1,0.17
Dissostichus,eleginoides,-62.25,-47.25,5604:227:1,0.01
Dissostichus,eleginoides,-62.25,-46.75,5604:226:2,0.01
Dissostichus,eleginoides,-62.25,-46.25,5604:226:1,0.01
Dissostichus,eleginoides,-62.25,-45.75,5604:225:2,0.01
Dissostichus,eleginoides,-62.25,-45.25,5604:225:1,0.01
Dissostichus,eleginoides,-61.25,-49.75,5604:219:2,0.02
Dissostichus,eleginoides,-61.25,-49.25,5604:219:1,0.02
Dissostichus,eleginoides,-61.75,-48.25,5604:218:3,0.01
Dissostichus,eleginoides,-61.25,-48.75,5604:218:2,0.03
Dissostichus,eleginoides,-61.25,-48.25,5604:218:1,0.02
Dissostichus,eleginoides,-61.75,-47.75,5604:217:4,0.02
Dissostichus,eleginoides,-61.75,-47.25,5604:217:3,0.02
Dissostichus,eleginoides,-61.25,-47.75,5604:217:2,0.04
Dissostichus,eleginoides,-61.25,-47.25,5604:217:1,0.05
Dissostichus,eleginoides,-61.75,-46.75,5604:216:4,0.02
Dissostichus,eleginoides,-61.75,-46.25,5604:216:3,0.02
Dissostichus,eleginoides,-61.25,-46.75,5604:216:2,0.05
Dissostichus,eleginoides,-61.25,-46.25,5604:216:1,0.04
Dissostichus,eleginoides,-61.75,-45.75,5604:215:4,0.02
Dissostichus,eleginoides,-61.75,-45.25,5604:215:3,0.02
Dissostichus,eleginoides,-61.25,-45.75,5604:215:2,0.04
Dissostichus,eleginoides,-61.25,-45.25,5604:215:1,0.03
Dissostichus,eleginoides,-60.75,-49.75,5604:209:4,0.08
Dissostichus,eleginoides,-60.75,-49.25,5604:209:3,0.08
Dissostichus,eleginoides,-60.25,-49.75,5604:209:2,0.17
Dissostichus,eleginoides,-60.25,-49.25,5604:209:1,0.16
Dissostichus,eleginoides,-60.75,-48.75,5604:208:4,0.08
Dissostichus,eleginoides,-60.75,-48.25,5604:208:3,0.08
Dissostichus,eleginoides,-60.25,-48.75,5604:208:2,0.15
Dissostichus,eleginoides,-60.25,-48.25,5604:208:1,0.15
Dissostichus,eleginoides,-60.75,-47.75,5604:207:4,0.09
Dissostichus,eleginoides,-60.75,-47.25,5604:207:3,0.09
Dissostichus,eleginoides,-60.25,-47.75,5604:207:2,0.15
Dissostichus,eleginoides,-60.25,-47.25,5604:207:1,0.14
Dissostichus,eleginoides,-60.75,-46.75,5604:206:4,0.09
Dissostichus,eleginoides,-60.75,-46.25,5604:206:3,0.08
Dissostichus,eleginoides,-60.25,-46.75,5604:206:2,0.14
Dissostichus,eleginoides,-60.25,-46.25,5604:206:1,0.15
Dissostichus,eleginoides,-60.75,-45.75,5604:205:4,0.08
Dissostichus,eleginoides,-60.75,-45.25,5604:205:3,0.08
Dissostichus,eleginoides,-60.25,-45.75,5604:205:2,0.15
Dissostichus,eleginoides,-60.25,-45.25,5604:205:1,0.16
Dissostichus,eleginoides,-62.25,-44.75,5604:124:2,0.01
Dissostichus,eleginoides,-61.75,-44.75,5604:114:4,0.01
Dissostichus,eleginoides,-61.75,-44.25,5604:114:3,0.01
Dissostichus,eleginoides,-61.25,-44.75,5604:114:2,0.03
Dissostichus,eleginoides,-61.25,-44.25,5604:114:1,0.02
Dissostichus,eleginoides,-61.75,-43.75,5604:113:4,0.01
Dissostichus,eleginoides,-61.75,-43.25,5604:113:3,0.01
Dissostichus,eleginoides,-61.25,-43.75,5604:113:2,0.01
Dissostichus,eleginoides,-61.25,-43.25,5604:113:1,0.01
Dissostichus,eleginoides,-61.75,-42.75,5604:112:4,0.01
Dissostichus,eleginoides,-61.25,-42.75,5604:112:2,0.01
Dissostichus,eleginoides,-61.25,-42.25,5604:112:1,0.01
Dissostichus,eleginoides,-61.25,-41.75,5604:111:2,0.01
Dissostichus,eleginoides,-61.25,-41.25,5604:111:1,0.01
Dissostichus,eleginoides,-61.25,-40.75,5604:110:2,0.01
Dissostichus,eleginoides,-61.25,-40.25,5604:110:1,0.01
Dissostichus,eleginoides,-60.75,-44.75,5604:104:4,0.08
Dissostichus,eleginoides,-60.75,-44.25,5604:104:3,0.09
Dissostichus,eleginoides,-60.25,-44.75,5604:104:2,0.16
Dissostichus,eleginoides,-60.25,-44.25,5604:104:1,0.16
Dissostichus,eleginoides,-60.75,-43.75,5604:103:4,0.06
Dissostichus,eleginoides,-60.75,-43.25,5604:103:3,0.05
Dissostichus,eleginoides,-60.25,-43.75,5604:103:2,0.13
Dissostichus,eleginoides,-60.25,-43.25,5604:103:1,0.12
Dissostichus,eleginoides,-60.75,-42.75,5604:102:4,0.05
Dissostichus,eleginoides,-60.75,-42.25,5604:102:3,0.04
Dissostichus,eleginoides,-60.25,-42.75,5604:102:2,0.11
Dissostichus,eleginoides,-60.25,-42.25,5604:102:1,0.07
Dissostichus,eleginoides,-60.75,-41.75,5604:101:4,0.03
Dissostichus,eleginoides,-60.75,-41.25,5604:101:3,0.04
Dissostichus,eleginoides,-60.25,-41.75,5604:101:2,0.10
Dissostichus,eleginoides,-60.25,-41.25,5604:101:1,0.12
Dissostichus,eleginoides,-60.75,-40.75,5604:100:4,0.04
Dissostichus,eleginoides,-60.75,-40.25,5604:100:3,0.03
Dissostichus,eleginoides,-60.25,-40.75,5604:100:2,0.10
Dissostichus,eleginoides,-60.25,-40.25,5604:100:1,0.09
Dissostichus,eleginoides,-61.25,-38.75,5603:218:2,0.01
Dissostichus,eleginoides,-61.25,-38.25,5603:218:1,0.02
Dissostichus,eleginoides,-61.25,-37.75,5603:217:2,0.02
Dissostichus,eleginoides,-61.25,-37.25,5603:217:1,0.02
Dissostichus,eleginoides,-61.25,-36.75,5603:216:2,0.02
Dissostichus,eleginoides,-61.25,-36.25,5603:216:1,0.01
Dissostichus,eleginoides,-61.25,-35.75,5603:215:2,0.01
Dissostichus,eleginoides,-61.25,-35.25,5603:215:1,0.01
Dissostichus,eleginoides,-60.75,-39.75,5603:209:4,0.02
Dissostichus,eleginoides,-60.75,-39.25,5603:209:3,0.02
Dissostichus,eleginoides,-60.25,-39.75,5603:209:2,0.07
Dissostichus,eleginoides,-60.25,-39.25,5603:209:1,0.06
Dissostichus,eleginoides,-60.75,-38.75,5603:208:4,0.01
Dissostichus,eleginoides,-60.75,-38.25,5603:208:3,0.03
Dissostichus,eleginoides,-60.25,-38.75,5603:208:2,0.06
Dissostichus,eleginoides,-60.25,-38.25,5603:208:1,0.02
Dissostichus,eleginoides,-60.75,-37.75,5603:207:4,0.03
Dissostichus,eleginoides,-60.75,-37.25,5603:207:3,0.03
Dissostichus,eleginoides,-60.25,-37.75,5603:207:2,0.03
Dissostichus,eleginoides,-60.25,-37.25,5603:207:1,0.05
Dissostichus,eleginoides,-60.75,-36.75,5603:206:4,0.03
Dissostichus,eleginoides,-60.75,-36.25,5603:206:3,0.03
Dissostichus,eleginoides,-60.25,-36.75,5603:206:2,0.04
Dissostichus,eleginoides,-60.25,-36.25,5603:206:1,0.04
Dissostichus,eleginoides,-60.75,-35.75,5603:205:4,0.02
Dissostichus,eleginoides,-60.75,-35.25,5603:205:3,0.01
Dissostichus,eleginoides,-60.25,-35.75,5603:205:2,0.04
Dissostichus,eleginoides,-60.25,-35.25,5603:205:1,0.03
Dissostichus,eleginoides,-61.25,-34.75,5603:114:2,0.01
Dissostichus,eleginoides,-61.25,-32.75,5603:112:2,0.01
Dissostichus,eleginoides,-60.75,-34.75,5603:104:4,0.01
Dissostichus,eleginoides,-60.75,-34.25,5603:104:3,0.01
Dissostichus,eleginoides,-60.25,-34.75,5603:104:2,0.03
Dissostichus,eleginoides,-60.25,-34.25,5603:104:1,0.02
Dissostichus,eleginoides,-60.75,-33.75,5603:103:4,0.01
Dissostichus,eleginoides,-60.75,-33.25,5603:103:3,0.01
Dissostichus,eleginoides,-60.25,-33.75,5603:103:2,0.02
Dissostichus,eleginoides,-60.25,-33.25,5603:103:1,0.01
Dissostichus,eleginoides,-60.75,-32.75,5603:102:4,0.01
Dissostichus,eleginoides,-60.75,-32.25,5603:102:3,0.01
Dissostichus,eleginoides,-60.25,-32.75,5603:102:2,0.01
Dissostichus,eleginoides,-60.25,-32.25,5603:102:1,0.02
Dissostichus,eleginoides,-60.75,-31.75,5603:101:4,0.01
Dissostichus,eleginoides,-60.75,-31.25,5603:101:3,0.01
Dissostichus,eleginoides,-60.25,-31.75,5603:101:2,0.02
Dissostichus,eleginoides,-60.25,-31.25,5603:101:1,0.02
Dissostichus,eleginoides,-60.75,-30.75,5603:100:4,0.01
Dissostichus,eleginoides,-60.75,-30.25,5603:100:3,0.01
Dissostichus,eleginoides,-60.25,-30.75,5603:100:2,0.01
Dissostichus,eleginoides,-60.25,-30.25,5603:100:1,0.02
Dissostichus,eleginoides,-60.75,-29.75,5602:209:4,0.01
Dissostichus,eleginoides,-60.75,-29.25,5602:209:3,0.01
Dissostichus,eleginoides,-60.25,-29.75,5602:209:2,0.02
Dissostichus,eleginoides,-60.25,-29.25,5602:209:1,0.01
Dissostichus,eleginoides,-60.75,-28.75,5602:208:4,0.01
