Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,capensis,-31.25,15.75,3301:215:2,0.45
Merluccius,capensis,-28.75,16.75,3201:486:4,0.59
Merluccius,capensis,-28.25,16.25,3201:486:1,0.43
Merluccius,capensis,-29.75,14.75,3201:394:4,0.54
Merluccius,capensis,-29.25,14.25,3201:394:1,0.52
Merluccius,capensis,-23.75,14.25,3201:134:3,0.47
Merluccius,capensis,-22.75,14.25,3201:124:3,0.49
Merluccius,capensis,-21.25,13.75,3201:113:2,0.57
Merluccius,capensis,-20.75,11.75,3201:101:4,0.47
Merluccius,capensis,-19.75,11.25,3101:391:3,0.58
Merluccius,capensis,-19.25,10.25,3101:390:1,0.59
Merluccius,capensis,-18.25,12.25,3101:382:1,0.41
Merluccius,capensis,-15.75,12.25,3101:352:3,0.43
Merluccius,capensis,-15.25,11.75,3101:351:2,0.57
Merluccius,capensis,-14.25,12.25,3101:142:1,0.45
Merluccius,capensis,-13.75,12.75,3101:132:4,0.43
Merluccius,capensis,-36.25,22.25,3302:362:1,0.65
Merluccius,capensis,-36.75,21.75,3302:361:4,0.62
Merluccius,capensis,-35.25,23.25,3302:353:1,0.79
Merluccius,capensis,-35.75,22.75,3302:352:4,0.7
Merluccius,capensis,-34.25,26.25,3302:246:1,0.73
Merluccius,capensis,-34.75,25.25,3302:245:3,0.66
Merluccius,capensis,-33.25,27.75,3302:237:2,0.6
Merluccius,capensis,-33.75,26.25,3302:236:3,0.68
Merluccius,capensis,-34.75,24.75,3302:144:4,0.77
Merluccius,capensis,-34.25,24.75,3302:144:2,0.79
Merluccius,capensis,-34.75,21.75,3302:141:4,0.67
Merluccius,capensis,-34.25,21.25,3302:141:1,0.6
Merluccius,capensis,-33.75,24.75,3302:134:4,0.61
Merluccius,capensis,-36.25,19.75,3301:469:2,0.68
Merluccius,capensis,-35.75,19.75,3301:459:4,0.74
Merluccius,capensis,-35.25,19.25,3301:459:1,0.74
Merluccius,capensis,-34.75,17.75,3301:247:4,0.67
Merluccius,capensis,-32.25,18.25,3301:228:1,0.77
Merluccius,capensis,-30.75,15.75,3301:205:4,0.79
Merluccius,capensis,-30.25,15.25,3301:205:1,0.79
Merluccius,capensis,-28.75,15.75,3201:485:4,0.64
Merluccius,capensis,-28.25,15.25,3201:485:1,0.76
Merluccius,capensis,-27.25,15.25,3201:475:1,0.66
Merluccius,capensis,-26.75,15.25,3201:465:3,0.64
Merluccius,capensis,-27.75,14.25,3201:374:3,0.79
Merluccius,capensis,-27.25,13.75,3201:373:2,0.72
Merluccius,capensis,-26.25,14.75,3201:364:2,0.7
Merluccius,capensis,-25.75,14.75,3201:354:4,0.6
Merluccius,capensis,-24.75,14.25,3201:144:3,0.67
Merluccius,capensis,-23.25,14.25,3201:134:1,0.75
Merluccius,capensis,-23.25,12.75,3201:132:2,0.73
Merluccius,capensis,-21.75,13.75,3201:113:4,0.7
Merluccius,capensis,-17.25,11.25,3101:371:1,0.79
Merluccius,capensis,-16.75,11.25,3101:361:3,0.78
Merluccius,capensis,-16.25,11.25,3101:361:1,0.76
Merluccius,capensis,-15.25,12.25,3101:352:1,0.75
Merluccius,capensis,-15.75,11.75,3101:351:4,0.74
Merluccius,capensis,-14.75,12.25,3101:142:3,0.61
Merluccius,capensis,-36.75,21.25,3302:361:3,0.85
Merluccius,capensis,-36.25,21.75,3302:361:2,0.88
Merluccius,capensis,-36.25,21.25,3302:361:1,1
Merluccius,capensis,-36.75,20.75,3302:360:4,0.96
Merluccius,capensis,-36.75,20.25,3302:360:3,0.83
Merluccius,capensis,-36.25,20.75,3302:360:2,1
Merluccius,capensis,-36.25,20.25,3302:360:1,0.96
Merluccius,capensis,-35.75,22.25,3302:352:3,0.8
Merluccius,capensis,-35.25,22.75,3302:352:2,0.88
Merluccius,capensis,-35.25,22.25,3302:352:1,1
Merluccius,capensis,-35.75,21.75,3302:351:4,1
Merluccius,capensis,-35.75,21.25,3302:351:3,1
Merluccius,capensis,-35.25,21.75,3302:351:2,1
Merluccius,capensis,-35.25,21.25,3302:351:1,1
Merluccius,capensis,-35.75,20.75,3302:350:4,1
Merluccius,capensis,-35.75,20.25,3302:350:3,0.82
Merluccius,capensis,-35.25,20.75,3302:350:2,0.93
Merluccius,capensis,-35.25,20.25,3302:350:1,1
Merluccius,capensis,-34.25,25.75,3302:245:2,0.97
Merluccius,capensis,-34.25,25.25,3302:245:1,1
Merluccius,capensis,-33.75,26.75,3302:236:4,0.86
Merluccius,capensis,-33.75,25.25,3302:235:3,1
Merluccius,capensis,-34.75,24.25,3302:144:3,0.88
Merluccius,capensis,-34.25,24.25,3302:144:1,1
Merluccius,capensis,-34.75,23.75,3302:143:4,0.98
Merluccius,capensis,-34.75,23.25,3302:143:3,1
Merluccius,capensis,-34.25,23.75,3302:143:2,1
Merluccius,capensis,-34.25,23.25,3302:143:1,1
Merluccius,capensis,-34.75,22.75,3302:142:4,1
Merluccius,capensis,-34.75,22.25,3302:142:3,0.98
Merluccius,capensis,-34.25,22.75,3302:142:2,1
Merluccius,capensis,-34.25,22.25,3302:142:1,1
Merluccius,capensis,-34.25,21.75,3302:141:2,1
Merluccius,capensis,-34.75,20.25,3302:140:3,1
Merluccius,capensis,-34.25,20.75,3302:140:2,1
Merluccius,capensis,-34.25,20.25,3302:140:1,1
Merluccius,capensis,-33.75,23.75,3302:133:4,1
Merluccius,capensis,-35.25,19.75,3301:459:2,1
Merluccius,capensis,-34.75,19.75,3301:249:4,1
Merluccius,capensis,-34.75,19.25,3301:249:3,1
Merluccius,capensis,-34.75,18.75,3301:248:4,1
Merluccius,capensis,-34.75,18.25,3301:248:3,1
Merluccius,capensis,-34.25,18.75,3301:248:2,1
Merluccius,capensis,-34.25,18.25,3301:248:1,1
Merluccius,capensis,-34.25,17.75,3301:247:2,1
Merluccius,capensis,-33.75,17.75,3301:237:4,1
Merluccius,capensis,-33.75,17.25,3301:237:3,0.98
Merluccius,capensis,-33.25,17.25,3301:237:1,1
Merluccius,capensis,-33.25,16.75,3301:236:2,0.89
Merluccius,capensis,-32.75,17.75,3301:227:4,0.94
Merluccius,capensis,-32.75,17.25,3301:227:3,1
Merluccius,capensis,-32.25,17.75,3301:227:2,1
Merluccius,capensis,-32.25,17.25,3301:227:1,1
Merluccius,capensis,-32.75,16.75,3301:226:4,1
Merluccius,capensis,-32.25,16.75,3301:226:2,1
Merluccius,capensis,-32.25,16.25,3301:226:1,0.98
Merluccius,capensis,-31.75,18.25,3301:218:3,0.88
Merluccius,capensis,-31.75,17.75,3301:217:4,1
Merluccius,capensis,-31.75,17.25,3301:217:3,1
Merluccius,capensis,-31.25,17.75,3301:217:2,0.99
Merluccius,capensis,-31.25,17.25,3301:217:1,1
Merluccius,capensis,-31.75,16.75,3301:216:4,1
Merluccius,capensis,-31.75,16.25,3301:216:3,1
Merluccius,capensis,-31.25,16.75,3301:216:2,1
Merluccius,capensis,-31.25,16.25,3301:216:1,1
Merluccius,capensis,-30.75,17.25,3301:207:3,1
Merluccius,capensis,-30.25,17.25,3301:207:1,0.92
Merluccius,capensis,-30.75,16.75,3301:206:4,1
Merluccius,capensis,-30.75,16.25,3301:206:3,1
Merluccius,capensis,-30.25,16.75,3301:206:2,1
Merluccius,capensis,-30.25,16.25,3301:206:1,1
Merluccius,capensis,-30.25,15.75,3301:205:2,1
Merluccius,capensis,-29.75,17.25,3201:497:3,0.84
Merluccius,capensis,-29.75,16.75,3201:496:4,0.86
Merluccius,capensis,-29.75,16.25,3201:496:3,1
Merluccius,capensis,-29.25,16.75,3201:496:2,0.82
Merluccius,capensis,-29.25,16.25,3201:496:1,1
Merluccius,capensis,-29.75,15.75,3201:495:4,1
Merluccius,capensis,-29.75,15.25,3201:495:3,1
Merluccius,capensis,-29.25,15.75,3201:495:2,1
Merluccius,capensis,-29.25,15.25,3201:495:1,1
Merluccius,capensis,-28.75,15.25,3201:485:3,1
Merluccius,capensis,-27.75,15.25,3201:475:3,1
Merluccius,capensis,-29.25,14.75,3201:394:2,1
Merluccius,capensis,-28.75,14.75,3201:384:4,1
Merluccius,capensis,-28.75,14.25,3201:384:3,1
Merluccius,capensis,-28.25,14.75,3201:384:2,1
Merluccius,capensis,-28.25,14.25,3201:384:1,1
Merluccius,capensis,-27.75,14.75,3201:374:4,1
Merluccius,capensis,-27.25,14.75,3201:374:2,1
Merluccius,capensis,-27.25,14.25,3201:374:1,1
Merluccius,capensis,-26.75,14.75,3201:364:4,0.82
Merluccius,capensis,-26.75,14.25,3201:364:3,1
Merluccius,capensis,-26.25,14.25,3201:364:1,1
Merluccius,capensis,-26.75,13.75,3201:363:4,1
Merluccius,capensis,-26.25,13.75,3201:363:2,1
Merluccius,capensis,-25.75,14.25,3201:354:3,0.85
Merluccius,capensis,-25.25,14.25,3201:354:1,0.8
Merluccius,capensis,-25.75,13.75,3201:353:4,1
Merluccius,capensis,-25.25,13.75,3201:353:2,1
Merluccius,capensis,-24.75,13.75,3201:143:4,1
Merluccius,capensis,-24.75,13.25,3201:143:3,0.9
Merluccius,capensis,-24.25,13.75,3201:143:2,1
Merluccius,capensis,-24.25,13.25,3201:143:1,1
Merluccius,capensis,-23.75,13.75,3201:133:4,1
Merluccius,capensis,-23.75,13.25,3201:133:3,1
Merluccius,capensis,-23.25,13.75,3201:133:2,1
Merluccius,capensis,-23.25,13.25,3201:133:1,1
Merluccius,capensis,-22.75,13.75,3201:123:4,1
Merluccius,capensis,-22.75,13.25,3201:123:3,1
Merluccius,capensis,-22.25,13.75,3201:123:2,1
Merluccius,capensis,-22.25,13.25,3201:123:1,1
Merluccius,capensis,-22.75,12.75,3201:122:4,1
Merluccius,capensis,-22.25,12.75,3201:122:2,1
Merluccius,capensis,-21.75,13.25,3201:113:3,1
Merluccius,capensis,-21.25,13.25,3201:113:1,1
Merluccius,capensis,-21.75,12.75,3201:112:4,1
Merluccius,capensis,-21.25,12.75,3201:112:2,1
Merluccius,capensis,-21.25,12.25,3201:112:1,0.84
Merluccius,capensis,-20.75,13.25,3201:103:3,1
Merluccius,capensis,-20.25,13.25,3201:103:1,1
Merluccius,capensis,-20.75,12.75,3201:102:4,1
Merluccius,capensis,-20.75,12.25,3201:102:3,1
Merluccius,capensis,-20.25,12.75,3201:102:2,1
Merluccius,capensis,-20.25,12.25,3201:102:1,1
Merluccius,capensis,-20.25,11.75,3201:101:2,1
Merluccius,capensis,-20.75,8.75,3200:208:4,1
Merluccius,capensis,-19.75,12.75,3101:392:4,1
Merluccius,capensis,-19.75,12.25,3101:392:3,1
Merluccius,capensis,-19.25,12.75,3101:392:2,1
Merluccius,capensis,-19.25,12.25,3101:392:1,1
Merluccius,capensis,-19.75,11.75,3101:391:4,1
Merluccius,capensis,-19.25,11.75,3101:391:2,1
Merluccius,capensis,-19.25,11.25,3101:391:1,0.99
Merluccius,capensis,-18.75,12.25,3101:382:3,1
Merluccius,capensis,-18.75,11.75,3101:381:4,0.97
Merluccius,capensis,-18.75,11.25,3101:381:3,0.92
Merluccius,capensis,-18.25,11.75,3101:381:2,0.89
Merluccius,capensis,-17.75,11.75,3101:371:4,0.88
Merluccius,capensis,-17.75,11.25,3101:371:3,0.82
Merluccius,capensis,-17.25,11.75,3101:371:2,0.95
Merluccius,capensis,-16.75,11.75,3101:361:4,1
Merluccius,capensis,-16.25,11.75,3101:361:2,0.96
