Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,hubbsi,-39.75,-60.75,5306:390:4,0.01
Merluccius,hubbsi,-39.25,-61.75,5306:391:2,0.07
Merluccius,hubbsi,-39.25,-62.25,5306:392:1,0.15
Merluccius,hubbsi,-43.25,-58.75,5405:238:2,0.01
Merluccius,hubbsi,-47.25,-59.75,5405:479:2,0.16
Merluccius,hubbsi,-47.75,-59.25,5405:479:3,0.03
Merluccius,hubbsi,-48.75,-55.75,5405:485:4,0.02
Merluccius,hubbsi,-49.25,-55.75,5405:495:2,0.17
Merluccius,hubbsi,-40.25,-60.75,5406:100:2,0.03
Merluccius,hubbsi,-40.75,-60.75,5406:100:4,0.15
Merluccius,hubbsi,-40.75,-64.25,5406:104:3,0.11
Merluccius,hubbsi,-41.25,-61.25,5406:111:1,0.11
Merluccius,hubbsi,-41.25,-61.75,5406:111:2,0.03
Merluccius,hubbsi,-41.75,-61.75,5406:111:4,0.11
Merluccius,hubbsi,-41.75,-62.25,5406:112:3,0.05
Merluccius,hubbsi,-41.75,-62.75,5406:112:4,0.04
Merluccius,hubbsi,-41.25,-63.25,5406:113:1,0.01
Merluccius,hubbsi,-41.25,-63.75,5406:113:2,0.02
Merluccius,hubbsi,-41.75,-63.25,5406:113:3,0.03
Merluccius,hubbsi,-41.75,-63.75,5406:113:4,0.06
Merluccius,hubbsi,-41.75,-64.25,5406:114:3,0.01
Merluccius,hubbsi,-42.25,-63.25,5406:123:1,0.13
Merluccius,hubbsi,-42.75,-63.75,5406:123:4,0.13
Merluccius,hubbsi,-42.25,-64.25,5406:124:1,0.05
Merluccius,hubbsi,-42.25,-64.75,5406:124:2,0.01
Merluccius,hubbsi,-42.75,-64.25,5406:124:3,0.06
Merluccius,hubbsi,-42.75,-64.75,5406:124:4,0.03
Merluccius,hubbsi,-43.25,-63.75,5406:133:2,0.17
Merluccius,hubbsi,-53.25,-51.25,5505:131:1,0.11
Merluccius,hubbsi,-53.75,-53.25,5505:133:3,0.13
Merluccius,hubbsi,-54.25,-51.25,5505:141:1,0.04
Merluccius,hubbsi,-50.25,-55.25,5505:205:1,0.04
Merluccius,hubbsi,-50.75,-55.75,5505:205:4,0.18
Merluccius,hubbsi,-51.25,-55.75,5505:215:2,0.1
Merluccius,hubbsi,-51.25,-59.25,5505:219:1,0.12
Merluccius,hubbsi,-51.75,-59.75,5505:219:4,0.1
Merluccius,hubbsi,-52.75,-56.75,5505:226:4,0.09
Merluccius,hubbsi,-53.25,-57.75,5505:237:2,0.16
Merluccius,hubbsi,-51.25,-60.25,5506:110:1,0.01
Merluccius,hubbsi,-51.75,-60.25,5506:110:3,0.07
Merluccius,hubbsi,-50.25,-67.75,5506:207:2,0.14
Merluccius,hubbsi,-54.25,-66.75,5506:246:2,0.11
Merluccius,hubbsi,-55.25,-64.75,5506:354:2,0.1
Merluccius,hubbsi,-20.25,-40.25,5204:100:1,0.31
Merluccius,hubbsi,-20.75,-40.25,5204:100:3,0.2
Merluccius,hubbsi,-21.25,-40.75,5204:110:2,0.28
Merluccius,hubbsi,-22.25,-41.75,5204:121:2,0.28
Merluccius,hubbsi,-22.75,-42.75,5204:122:4,0.21
Merluccius,hubbsi,-23.25,-41.25,5204:131:1,0.28
Merluccius,hubbsi,-23.25,-43.75,5204:133:2,0.35
Merluccius,hubbsi,-23.75,-43.25,5204:133:3,0.32
Merluccius,hubbsi,-24.25,-43.75,5204:143:2,0.2
Merluccius,hubbsi,-24.25,-44.25,5204:144:1,0.33
Merluccius,hubbsi,-24.75,-44.75,5204:144:4,0.28
Merluccius,hubbsi,-24.75,-46.75,5204:246:4,0.34
Merluccius,hubbsi,-25.75,-45.25,5204:455:3,0.31
Merluccius,hubbsi,-25.25,-47.25,5204:457:1,0.21
Merluccius,hubbsi,-26.25,-45.75,5204:465:2,0.24
Merluccius,hubbsi,-26.75,-46.25,5204:466:3,0.3
Merluccius,hubbsi,-26.25,-48.25,5204:468:1,0.22
Merluccius,hubbsi,-26.75,-48.25,5204:468:3,0.22
Merluccius,hubbsi,-27.25,-46.25,5204:476:1,0.24
Merluccius,hubbsi,-27.75,-46.75,5204:476:4,0.28
Merluccius,hubbsi,-28.25,-46.75,5204:486:2,0.28
Merluccius,hubbsi,-30.75,-47.75,5304:207:4,0.27
Merluccius,hubbsi,-30.75,-48.25,5304:208:3,0.37
Merluccius,hubbsi,-32.25,-49.75,5304:229:2,0.21
Merluccius,hubbsi,-32.25,-51.25,5305:121:1,0.27
Merluccius,hubbsi,-33.25,-52.25,5305:132:1,0.23
Merluccius,hubbsi,-33.75,-52.25,5305:132:3,0.32
Merluccius,hubbsi,-33.75,-52.75,5305:132:4,0.22
Merluccius,hubbsi,-34.25,-51.25,5305:141:1,0.28
Merluccius,hubbsi,-34.25,-53.75,5305:143:2,0.2
Merluccius,hubbsi,-35.75,-52.25,5305:352:3,0.39
Merluccius,hubbsi,-35.25,-53.25,5305:353:1,0.21
Merluccius,hubbsi,-35.75,-53.75,5305:353:4,0.21
Merluccius,hubbsi,-38.75,-54.75,5305:384:4,0.36
Merluccius,hubbsi,-37.75,-56.25,5305:476:3,0.31
Merluccius,hubbsi,-37.75,-56.75,5305:476:4,0.22
Merluccius,hubbsi,-37.75,-57.25,5305:477:3,0.29
Merluccius,hubbsi,-38.75,-59.75,5305:489:4,0.39
Merluccius,hubbsi,-39.25,-59.75,5305:499:2,0.2
Merluccius,hubbsi,-39.75,-59.75,5305:499:4,0.3
Merluccius,hubbsi,-40.25,-55.75,5405:205:2,0.21
Merluccius,hubbsi,-46.75,-59.75,5405:469:4,0.23
Merluccius,hubbsi,-47.75,-59.75,5405:479:4,0.34
Merluccius,hubbsi,-48.75,-56.25,5405:486:3,0.33
Merluccius,hubbsi,-48.25,-59.25,5405:489:1,0.3
Merluccius,hubbsi,-49.75,-55.75,5405:495:4,0.31
Merluccius,hubbsi,-49.25,-56.25,5405:496:1,0.25
Merluccius,hubbsi,-40.25,-60.25,5406:100:1,0.38
Merluccius,hubbsi,-40.75,-64.75,5406:104:4,0.27
Merluccius,hubbsi,-41.25,-60.75,5406:110:2,0.32
Merluccius,hubbsi,-41.75,-61.25,5406:111:3,0.25
Merluccius,hubbsi,-42.25,-62.25,5406:122:1,0.37
Merluccius,hubbsi,-42.25,-62.75,5406:122:2,0.22
Merluccius,hubbsi,-42.75,-63.25,5406:123:3,0.31
Merluccius,hubbsi,-43.25,-63.25,5406:133:1,0.36
Merluccius,hubbsi,-43.25,-64.25,5406:134:1,0.26
Merluccius,hubbsi,-43.25,-64.75,5406:134:2,0.36
Merluccius,hubbsi,-43.25,-65.25,5406:235:1,0.23
Merluccius,hubbsi,-47.75,-65.75,5406:475:4,0.3
Merluccius,hubbsi,-48.25,-66.75,5406:486:2,0.32
Merluccius,hubbsi,-53.25,-49.75,5504:239:2,0.36
Merluccius,hubbsi,-53.25,-50.25,5505:130:1,0.36
Merluccius,hubbsi,-53.25,-50.75,5505:130:2,0.23
Merluccius,hubbsi,-53.75,-51.25,5505:131:3,0.38
Merluccius,hubbsi,-53.75,-51.75,5505:131:4,0.38
Merluccius,hubbsi,-54.25,-51.75,5505:141:2,0.3
Merluccius,hubbsi,-54.25,-52.75,5505:142:2,0.26
Merluccius,hubbsi,-50.25,-55.75,5505:205:2,0.24
Merluccius,hubbsi,-51.75,-56.25,5505:216:3,0.3
Merluccius,hubbsi,-54.25,-55.25,5505:245:1,0.23
Merluccius,hubbsi,-54.75,-55.25,5505:245:3,0.38
Merluccius,hubbsi,-55.25,-57.25,5505:457:1,0.21
Merluccius,hubbsi,-51.75,-60.75,5506:110:4,0.3
Merluccius,hubbsi,-54.75,-61.25,5506:141:3,0.36
Merluccius,hubbsi,-54.75,-61.75,5506:141:4,0.38
Merluccius,hubbsi,-54.25,-67.25,5506:247:1,0.36
Merluccius,hubbsi,-22.25,-40.75,5204:120:2,0.52
Merluccius,hubbsi,-22.75,-42.25,5204:122:3,0.5
Merluccius,hubbsi,-22.75,-43.25,5204:123:3,0.51
Merluccius,hubbsi,-23.25,-41.75,5204:131:2,0.56
Merluccius,hubbsi,-23.25,-42.25,5204:132:1,0.51
Merluccius,hubbsi,-23.75,-43.75,5204:133:4,0.54
Merluccius,hubbsi,-25.25,-45.25,5204:455:1,0.59
Merluccius,hubbsi,-25.75,-45.75,5204:455:4,0.58
Merluccius,hubbsi,-26.25,-46.25,5204:466:1,0.45
Merluccius,hubbsi,-26.75,-46.75,5204:466:4,0.53
Merluccius,hubbsi,-26.25,-47.75,5204:467:2,0.51
Merluccius,hubbsi,-27.25,-46.75,5204:476:2,0.4
Merluccius,hubbsi,-27.75,-47.25,5204:477:3,0.56
Merluccius,hubbsi,-27.25,-48.75,5204:478:2,0.52
Merluccius,hubbsi,-27.75,-48.75,5204:478:4,0.46
Merluccius,hubbsi,-28.25,-47.25,5204:487:1,0.55
Merluccius,hubbsi,-28.75,-47.25,5204:487:3,0.52
Merluccius,hubbsi,-28.25,-48.75,5204:488:2,0.56
Merluccius,hubbsi,-29.75,-47.75,5204:497:4,0.45
Merluccius,hubbsi,-30.25,-47.75,5304:207:2,0.49
Merluccius,hubbsi,-33.75,-53.25,5305:133:3,0.52
Merluccius,hubbsi,-34.75,-52.75,5305:142:4,0.47
Merluccius,hubbsi,-38.25,-54.75,5305:384:2,0.5
Merluccius,hubbsi,-38.25,-57.25,5305:487:1,0.58
Merluccius,hubbsi,-38.25,-58.25,5305:488:1,0.44
Merluccius,hubbsi,-38.75,-58.75,5305:488:4,0.42
Merluccius,hubbsi,-39.25,-59.25,5305:499:1,0.5
Merluccius,hubbsi,-39.75,-59.25,5305:499:3,0.58
Merluccius,hubbsi,-40.75,-56.25,5405:206:3,0.5
Merluccius,hubbsi,-42.75,-58.25,5405:228:3,0.42
Merluccius,hubbsi,-43.75,-59.25,5405:239:3,0.45
Merluccius,hubbsi,-46.25,-59.75,5405:469:2,0.41
Merluccius,hubbsi,-48.75,-56.75,5405:486:4,0.4
Merluccius,hubbsi,-48.75,-57.25,5405:487:3,0.48
Merluccius,hubbsi,-48.75,-58.75,5405:488:4,0.49
Merluccius,hubbsi,-48.25,-59.75,5405:489:2,0.52
Merluccius,hubbsi,-48.75,-59.25,5405:489:3,0.49
Merluccius,hubbsi,-49.25,-56.75,5405:496:2,0.58
Merluccius,hubbsi,-49.75,-56.25,5405:496:3,0.49
Merluccius,hubbsi,-40.75,-60.25,5406:100:3,0.5
Merluccius,hubbsi,-41.25,-60.25,5406:110:1,0.48
Merluccius,hubbsi,-42.25,-61.75,5406:121:2,0.41
Merluccius,hubbsi,-42.75,-62.75,5406:122:4,0.49
Merluccius,hubbsi,-43.75,-63.75,5406:133:4,0.57
Merluccius,hubbsi,-43.75,-64.75,5406:134:4,0.55
Merluccius,hubbsi,-41.25,-65.25,5406:215:1,0.58
Merluccius,hubbsi,-43.75,-65.25,5406:235:3,0.51
Merluccius,hubbsi,-44.75,-65.25,5406:245:3,0.56
Merluccius,hubbsi,-47.25,-60.25,5406:370:1,0.59
Merluccius,hubbsi,-47.25,-65.25,5406:475:1,0.42
Merluccius,hubbsi,-49.75,-67.75,5406:497:4,0.46
Merluccius,hubbsi,-53.75,-52.25,5505:132:3,0.46
Merluccius,hubbsi,-53.75,-52.75,5505:132:4,0.43
Merluccius,hubbsi,-54.25,-52.25,5505:142:1,0.5
Merluccius,hubbsi,-50.25,-56.25,5505:206:1,0.5
Merluccius,hubbsi,-50.75,-56.25,5505:206:3,0.47
Merluccius,hubbsi,-51.25,-56.25,5505:216:1,0.48
Merluccius,hubbsi,-51.25,-58.75,5505:218:2,0.49
Merluccius,hubbsi,-51.75,-58.25,5505:218:3,0.47
Merluccius,hubbsi,-52.25,-56.75,5505:226:2,0.45
Merluccius,hubbsi,-52.75,-57.25,5505:227:3,0.49
Merluccius,hubbsi,-52.25,-59.25,5505:229:1,0.53
Merluccius,hubbsi,-52.25,-59.75,5505:229:2,0.59
Merluccius,hubbsi,-53.75,-57.75,5505:237:4,0.5
Merluccius,hubbsi,-53.25,-58.25,5505:238:1,0.41
Merluccius,hubbsi,-53.25,-58.75,5505:238:2,0.48
Merluccius,hubbsi,-54.25,-55.75,5505:245:2,0.56
Merluccius,hubbsi,-54.75,-55.75,5505:245:4,0.53
Merluccius,hubbsi,-51.25,-60.75,5506:110:2,0.49
Merluccius,hubbsi,-53.25,-60.25,5506:130:1,0.55
Merluccius,hubbsi,-53.25,-60.75,5506:130:2,0.49
Merluccius,hubbsi,-53.25,-61.25,5506:131:1,0.53
Merluccius,hubbsi,-53.25,-61.75,5506:131:2,0.53
Merluccius,hubbsi,-53.75,-62.75,5506:132:4,0.49
Merluccius,hubbsi,-53.75,-63.25,5506:133:3,0.58
Merluccius,hubbsi,-54.75,-60.25,5506:140:3,0.46
Merluccius,hubbsi,-54.75,-60.75,5506:140:4,0.46
Merluccius,hubbsi,-54.75,-62.25,5506:142:3,0.53
Merluccius,hubbsi,-54.75,-62.75,5506:142:4,0.41
Merluccius,hubbsi,-50.75,-68.25,5506:208:3,0.58
Merluccius,hubbsi,-52.25,-68.75,5506:228:2,0.45
Merluccius,hubbsi,-53.25,-67.75,5506:237:2,0.44
Merluccius,hubbsi,-53.25,-68.75,5506:238:2,0.43
Merluccius,hubbsi,-54.25,-66.25,5506:246:1,0.57
Merluccius,hubbsi,-54.75,-66.75,5506:246:4,0.57
Merluccius,hubbsi,-54.75,-67.75,5506:247:4,0.48
Merluccius,hubbsi,-54.75,-68.25,5506:248:3,0.52
Merluccius,hubbsi,-22.75,-41.25,5204:121:3,0.78
Merluccius,hubbsi,-22.75,-41.75,5204:121:4,0.77
Merluccius,hubbsi,-22.75,-43.75,5204:123:4,0.75
Merluccius,hubbsi,-23.25,-42.75,5204:132:2,0.66
Merluccius,hubbsi,-23.25,-43.25,5204:133:1,0.65
Merluccius,hubbsi,-23.25,-44.25,5204:134:1,0.76
Merluccius,hubbsi,-24.25,-44.75,5204:144:2,0.67
Merluccius,hubbsi,-24.25,-47.25,5204:247:1,0.78
Merluccius,hubbsi,-25.75,-46.25,5204:456:3,0.78
Merluccius,hubbsi,-25.75,-47.25,5204:457:3,0.75
Merluccius,hubbsi,-26.25,-46.75,5204:466:2,0.72
Merluccius,hubbsi,-26.75,-47.75,5204:467:4,0.65
Merluccius,hubbsi,-26.75,-48.75,5204:468:4,0.62
Merluccius,hubbsi,-27.25,-47.25,5204:477:1,0.74
Merluccius,hubbsi,-27.25,-48.25,5204:478:1,0.64
Merluccius,hubbsi,-27.75,-48.25,5204:478:3,0.68
Merluccius,hubbsi,-29.25,-47.75,5204:497:2,0.64
Merluccius,hubbsi,-29.75,-50.25,5205:390:3,0.69
Merluccius,hubbsi,-30.25,-48.25,5304:208:1,0.76
Merluccius,hubbsi,-31.75,-50.75,5305:110:4,0.76
Merluccius,hubbsi,-33.25,-51.75,5305:131:2,0.7
Merluccius,hubbsi,-34.25,-52.25,5305:142:1,0.61
Merluccius,hubbsi,-35.25,-52.75,5305:352:2,0.77
Merluccius,hubbsi,-35.75,-53.25,5305:353:3,0.61
Merluccius,hubbsi,-36.25,-53.75,5305:363:2,0.69
Merluccius,hubbsi,-36.75,-54.25,5305:364:3,0.71
Merluccius,hubbsi,-37.75,-55.75,5305:475:4,0.68
Merluccius,hubbsi,-38.25,-56.25,5305:486:1,0.77
Merluccius,hubbsi,-38.25,-56.75,5305:486:2,0.73
Merluccius,hubbsi,-38.25,-57.75,5305:487:2,0.71
Merluccius,hubbsi,-38.75,-57.75,5305:487:4,0.68
Merluccius,hubbsi,-38.75,-59.25,5305:489:3,0.64
Merluccius,hubbsi,-39.25,-55.25,5305:495:1,0.78
Merluccius,hubbsi,-39.25,-58.25,5305:498:1,0.68
Merluccius,hubbsi,-39.25,-58.75,5305:498:2,0.64
Merluccius,hubbsi,-40.25,-59.75,5405:209:2,0.66
Merluccius,hubbsi,-41.25,-56.75,5405:216:2,0.74
Merluccius,hubbsi,-41.25,-59.75,5405:219:2,0.74
Merluccius,hubbsi,-42.25,-57.75,5405:227:2,0.76
Merluccius,hubbsi,-45.75,-59.75,5405:459:4,0.6
Merluccius,hubbsi,-48.75,-57.75,5405:487:4,0.65
Merluccius,hubbsi,-48.75,-58.25,5405:488:3,0.72
Merluccius,hubbsi,-48.75,-59.75,5405:489:4,0.67
Merluccius,hubbsi,-49.75,-56.75,5405:496:4,0.64
Merluccius,hubbsi,-49.25,-57.25,5405:497:1,0.69
Merluccius,hubbsi,-49.75,-57.25,5405:497:3,0.71
Merluccius,hubbsi,-49.25,-58.75,5405:498:2,0.64
Merluccius,hubbsi,-49.75,-58.25,5405:498:3,0.79
Merluccius,hubbsi,-49.25,-59.25,5405:499:1,0.72
Merluccius,hubbsi,-43.75,-63.25,5406:133:3,0.66
Merluccius,hubbsi,-43.75,-64.25,5406:134:3,0.67
Merluccius,hubbsi,-44.25,-65.25,5406:245:1,0.76
Merluccius,hubbsi,-47.75,-60.25,5406:370:3,0.61
Merluccius,hubbsi,-48.25,-60.25,5406:380:1,0.72
Merluccius,hubbsi,-47.75,-65.25,5406:475:3,0.74
Merluccius,hubbsi,-49.75,-67.25,5406:497:3,0.76
Merluccius,hubbsi,-50.25,-56.75,5505:206:2,0.71
Merluccius,hubbsi,-50.25,-57.25,5505:207:1,0.78
Merluccius,hubbsi,-51.75,-56.75,5505:216:4,0.64
Merluccius,hubbsi,-52.25,-57.25,5505:227:1,0.76
Merluccius,hubbsi,-52.75,-57.75,5505:227:4,0.65
Merluccius,hubbsi,-52.25,-58.75,5505:228:2,0.71
Merluccius,hubbsi,-53.75,-58.25,5505:238:3,0.73
Merluccius,hubbsi,-53.75,-58.75,5505:238:4,0.73
Merluccius,hubbsi,-53.25,-59.25,5505:239:1,0.68
Merluccius,hubbsi,-53.25,-59.75,5505:239:2,0.63
Merluccius,hubbsi,-53.75,-59.25,5505:239:3,0.74
Merluccius,hubbsi,-53.75,-59.75,5505:239:4,0.75
Merluccius,hubbsi,-54.25,-56.25,5505:246:1,0.7
Merluccius,hubbsi,-54.25,-56.75,5505:246:2,0.7
Merluccius,hubbsi,-54.75,-56.25,5505:246:3,0.69
Merluccius,hubbsi,-54.75,-56.75,5505:246:4,0.67
Merluccius,hubbsi,-54.25,-57.25,5505:247:1,0.7
Merluccius,hubbsi,-54.25,-57.75,5505:247:2,0.71
Merluccius,hubbsi,-54.75,-57.25,5505:247:3,0.71
Merluccius,hubbsi,-54.75,-57.75,5505:247:4,0.71
Merluccius,hubbsi,-54.25,-58.25,5505:248:1,0.71
Merluccius,hubbsi,-54.25,-58.75,5505:248:2,0.72
Merluccius,hubbsi,-54.75,-58.25,5505:248:3,0.71
Merluccius,hubbsi,-54.75,-58.75,5505:248:4,0.71
Merluccius,hubbsi,-54.25,-59.25,5505:249:1,0.72
Merluccius,hubbsi,-54.25,-59.75,5505:249:2,0.72
Merluccius,hubbsi,-54.75,-59.25,5505:249:3,0.71
Merluccius,hubbsi,-54.75,-59.75,5505:249:4,0.69
Merluccius,hubbsi,-52.75,-61.25,5506:121:3,0.79
Merluccius,hubbsi,-52.75,-62.25,5506:122:3,0.69
Merluccius,hubbsi,-52.75,-62.75,5506:122:4,0.72
Merluccius,hubbsi,-52.75,-63.25,5506:123:3,0.78
Merluccius,hubbsi,-53.75,-60.25,5506:130:3,0.75
Merluccius,hubbsi,-53.75,-60.75,5506:130:4,0.75
Merluccius,hubbsi,-53.75,-61.25,5506:131:3,0.71
Merluccius,hubbsi,-53.75,-61.75,5506:131:4,0.74
Merluccius,hubbsi,-53.25,-62.25,5506:132:1,0.6
Merluccius,hubbsi,-53.25,-62.75,5506:132:2,0.69
Merluccius,hubbsi,-53.75,-62.25,5506:132:3,0.62
Merluccius,hubbsi,-53.25,-63.25,5506:133:1,0.64
Merluccius,hubbsi,-53.75,-64.25,5506:134:3,0.65
Merluccius,hubbsi,-54.25,-60.25,5506:140:1,0.72
Merluccius,hubbsi,-54.25,-60.75,5506:140:2,0.73
Merluccius,hubbsi,-54.25,-61.25,5506:141:1,0.7
Merluccius,hubbsi,-54.25,-61.75,5506:141:2,0.74
Merluccius,hubbsi,-54.25,-62.25,5506:142:1,0.71
Merluccius,hubbsi,-54.25,-62.75,5506:142:2,0.6
Merluccius,hubbsi,-54.25,-63.75,5506:143:2,0.77
Merluccius,hubbsi,-54.75,-63.25,5506:143:3,0.78
Merluccius,hubbsi,-50.25,-67.25,5506:207:1,0.7
Merluccius,hubbsi,-50.75,-67.75,5506:207:4,0.64
Merluccius,hubbsi,-52.25,-67.75,5506:227:2,0.76
Merluccius,hubbsi,-52.25,-68.25,5506:228:1,0.68
Merluccius,hubbsi,-53.75,-66.75,5506:236:4,0.73
Merluccius,hubbsi,-53.25,-67.25,5506:237:1,0.63
Merluccius,hubbsi,-53.75,-67.25,5506:237:3,0.71
Merluccius,hubbsi,-55.25,-65.25,5506:455:1,0.75
Merluccius,hubbsi,-55.25,-65.75,5506:455:2,0.71
Merluccius,hubbsi,-23.25,-44.75,5204:134:2,0.89
Merluccius,hubbsi,-23.75,-44.25,5204:134:3,0.83
Merluccius,hubbsi,-23.75,-44.75,5204:134:4,0.94
Merluccius,hubbsi,-23.75,-45.25,5204:235:3,0.93
Merluccius,hubbsi,-23.75,-45.75,5204:235:4,0.91
Merluccius,hubbsi,-23.75,-46.25,5204:236:3,0.92
Merluccius,hubbsi,-24.25,-45.25,5204:245:1,0.96
Merluccius,hubbsi,-24.25,-45.75,5204:245:2,0.97
Merluccius,hubbsi,-24.75,-45.25,5204:245:3,0.93
Merluccius,hubbsi,-24.75,-45.75,5204:245:4,0.99
Merluccius,hubbsi,-24.25,-46.25,5204:246:1,0.96
Merluccius,hubbsi,-24.25,-46.75,5204:246:2,0.96
Merluccius,hubbsi,-24.75,-46.25,5204:246:3,1
Merluccius,hubbsi,-24.75,-47.25,5204:247:3,0.94
Merluccius,hubbsi,-25.25,-45.75,5204:455:2,0.97
Merluccius,hubbsi,-25.25,-46.25,5204:456:1,1
Merluccius,hubbsi,-25.25,-46.75,5204:456:2,0.96
Merluccius,hubbsi,-25.75,-46.75,5204:456:4,1
Merluccius,hubbsi,-25.25,-48.25,5204:458:1,1
Merluccius,hubbsi,-25.75,-48.25,5204:458:3,1
Merluccius,hubbsi,-26.25,-47.25,5204:467:1,0.94
Merluccius,hubbsi,-26.75,-47.25,5204:467:3,1
Merluccius,hubbsi,-27.25,-47.75,5204:477:2,0.88
Merluccius,hubbsi,-27.75,-47.75,5204:477:4,1
Merluccius,hubbsi,-28.25,-47.75,5204:487:2,1
Merluccius,hubbsi,-28.75,-47.75,5204:487:4,0.93
Merluccius,hubbsi,-28.25,-48.25,5204:488:1,1
Merluccius,hubbsi,-28.75,-48.25,5204:488:3,1
Merluccius,hubbsi,-28.75,-48.75,5204:488:4,0.9
Merluccius,hubbsi,-28.75,-49.25,5204:489:3,1
Merluccius,hubbsi,-29.25,-48.25,5204:498:1,1
Merluccius,hubbsi,-29.25,-48.75,5204:498:2,1
Merluccius,hubbsi,-29.75,-48.25,5204:498:3,0.9
Merluccius,hubbsi,-29.75,-48.75,5204:498:4,1
Merluccius,hubbsi,-29.25,-49.25,5204:499:1,1
Merluccius,hubbsi,-29.25,-49.75,5204:499:2,1
Merluccius,hubbsi,-29.75,-49.25,5204:499:3,1
Merluccius,hubbsi,-29.75,-49.75,5204:499:4,1
Merluccius,hubbsi,-30.25,-48.75,5304:208:2,1
Merluccius,hubbsi,-30.75,-48.75,5304:208:4,0.88
Merluccius,hubbsi,-30.25,-49.25,5304:209:1,1
Merluccius,hubbsi,-30.25,-49.75,5304:209:2,1
Merluccius,hubbsi,-30.75,-49.25,5304:209:3,1
Merluccius,hubbsi,-30.75,-49.75,5304:209:4,1
Merluccius,hubbsi,-31.25,-49.25,5304:219:1,0.9
Merluccius,hubbsi,-31.25,-49.75,5304:219:2,1
Merluccius,hubbsi,-31.75,-49.75,5304:219:4,1
