Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Champsocephalus,gunnari,-61.75,-44.75,5604:114:4,0.12
Champsocephalus,gunnari,-62.25,-44.25,5604:124:1,0.01
Champsocephalus,gunnari,-62.25,-44.75,5604:124:2,0.04
Champsocephalus,gunnari,-61.75,-45.25,5604:215:3,0.16
Champsocephalus,gunnari,-61.75,-45.75,5604:215:4,0.18
Champsocephalus,gunnari,-61.75,-46.25,5604:216:3,0.19
Champsocephalus,gunnari,-61.75,-46.75,5604:216:4,0.15
Champsocephalus,gunnari,-61.25,-47.25,5604:217:1,0.16
Champsocephalus,gunnari,-61.75,-47.25,5604:217:3,0.03
Champsocephalus,gunnari,-62.25,-45.25,5604:225:1,0.05
Champsocephalus,gunnari,-62.25,-45.75,5604:225:2,0.05
Champsocephalus,gunnari,-62.25,-46.25,5604:226:1,0.02
Champsocephalus,gunnari,-60.25,-52.75,5605:102:2,0.08
Champsocephalus,gunnari,-62.75,-53.75,5605:123:4,0.01
Champsocephalus,gunnari,-62.75,-54.25,5605:124:3,0.02
Champsocephalus,gunnari,-62.75,-54.75,5605:124:4,0.04
Champsocephalus,gunnari,-62.75,-55.25,5605:225:3,0.06
Champsocephalus,gunnari,-62.75,-55.75,5605:225:4,0.13
Champsocephalus,gunnari,-63.25,-56.25,5605:236:1,0.01
Champsocephalus,gunnari,-63.25,-56.75,5605:236:2,0.03
Champsocephalus,gunnari,-63.25,-57.25,5605:237:1,0.03
Champsocephalus,gunnari,-63.25,-57.75,5605:237:2,0.06
Champsocephalus,gunnari,-63.25,-58.25,5605:238:1,0.19
Champsocephalus,gunnari,-63.75,-58.75,5605:238:4,0.03
Champsocephalus,gunnari,-64.25,-59.25,5605:249:1,0.01
Champsocephalus,gunnari,-64.25,-59.75,5605:249:2,0.06
Champsocephalus,gunnari,-62.75,-60.75,5606:120:4,0.09
Champsocephalus,gunnari,-62.75,-63.75,5606:123:4,0.04
Champsocephalus,gunnari,-63.75,-60.75,5606:130:4,0.06
Champsocephalus,gunnari,-64.25,-60.25,5606:140:1,0.02
Champsocephalus,gunnari,-64.75,-60.25,5606:140:3,0.04
Champsocephalus,gunnari,-64.75,-63.25,5606:143:3,0.06
Champsocephalus,gunnari,-65.75,-63.75,5606:353:4,0.14
Champsocephalus,gunnari,-65.75,-64.25,5606:354:3,0.13
Champsocephalus,gunnari,-65.75,-64.75,5606:354:4,0.12
Champsocephalus,gunnari,-49.75,63.75,3406:393:4,0.34
Champsocephalus,gunnari,-48.25,66.25,3406:486:1,0.28
Champsocephalus,gunnari,-48.75,69.75,3406:489:4,0.34
Champsocephalus,gunnari,-48.75,70.25,3407:380:3,0.28
Champsocephalus,gunnari,-48.75,71.75,3407:381:4,0.24
Champsocephalus,gunnari,-49.25,71.75,3407:391:2,0.28
Champsocephalus,gunnari,-49.25,72.25,3407:392:1,0.21
Champsocephalus,gunnari,-49.75,72.25,3407:392:3,0.33
Champsocephalus,gunnari,-49.75,72.75,3407:392:4,0.35
Champsocephalus,gunnari,-49.75,73.25,3407:393:3,0.35
Champsocephalus,gunnari,-49.75,73.75,3407:393:4,0.38
Champsocephalus,gunnari,-51.25,1.25,3500:111:1,0.24
Champsocephalus,gunnari,-54.75,0.25,3500:140:3,0.26
Champsocephalus,gunnari,-53.75,49.25,3504:239:3,0.32
Champsocephalus,gunnari,-50.25,71.25,3507:101:1,0.30
Champsocephalus,gunnari,-50.75,71.25,3507:101:3,0.37
Champsocephalus,gunnari,-51.75,70.25,3507:110:3,0.33
Champsocephalus,gunnari,-51.75,70.75,3507:110:4,0.38
Champsocephalus,gunnari,-50.75,75.75,3507:205:4,0.29
Champsocephalus,gunnari,-52.75,75.75,3507:225:4,0.32
Champsocephalus,gunnari,-52.75,76.75,3507:226:4,0.21
Champsocephalus,gunnari,-55.75,-27.75,5502:457:4,0.29
Champsocephalus,gunnari,-59.25,-26.75,5502:496:2,0.39
Champsocephalus,gunnari,-59.25,-27.25,5502:497:1,0.37
Champsocephalus,gunnari,-53.25,-43.25,5504:133:1,0.25
Champsocephalus,gunnari,-60.25,-34.75,5603:104:2,0.28
Champsocephalus,gunnari,-60.25,-35.25,5603:205:1,0.28
Champsocephalus,gunnari,-60.75,-42.25,5604:102:3,0.25
Champsocephalus,gunnari,-60.25,-44.25,5604:104:1,0.29
Champsocephalus,gunnari,-61.25,-44.75,5604:114:2,0.27
Champsocephalus,gunnari,-61.25,-45.25,5604:215:1,0.34
Champsocephalus,gunnari,-60.75,-52.25,5605:102:3,0.34
Champsocephalus,gunnari,-61.25,-50.25,5605:110:1,0.38
Champsocephalus,gunnari,-61.75,-52.25,5605:112:3,0.32
Champsocephalus,gunnari,-61.75,-52.75,5605:112:4,0.34
Champsocephalus,gunnari,-61.25,-53.25,5605:113:1,0.30
Champsocephalus,gunnari,-61.75,-54.75,5605:114:4,0.24
Champsocephalus,gunnari,-62.25,-53.75,5605:123:2,0.20
Champsocephalus,gunnari,-62.25,-54.25,5605:124:1,0.37
Champsocephalus,gunnari,-61.75,-56.25,5605:216:3,0.36
Champsocephalus,gunnari,-61.25,-58.25,5605:218:1,0.29
Champsocephalus,gunnari,-62.75,-56.25,5605:226:3,0.25
Champsocephalus,gunnari,-64.75,-64.25,5606:144:3,0.37
Champsocephalus,gunnari,-64.25,-63.25,5606:143:1,0.31
Champsocephalus,gunnari,-64.75,-63.75,5606:143:4,0.38
Champsocephalus,gunnari,-65.25,-63.25,5606:353:1,0.26
Champsocephalus,gunnari,-65.25,-63.75,5606:353:2,0.27
Champsocephalus,gunnari,-65.25,-64.25,5606:354:1,0.29
Champsocephalus,gunnari,-65.25,-64.75,5606:354:2,0.36
Champsocephalus,gunnari,-48.25,66.75,3406:486:2,0.46
Champsocephalus,gunnari,-48.75,69.25,3406:489:3,0.59
Champsocephalus,gunnari,-49.75,65.75,3406:495:4,0.58
Champsocephalus,gunnari,-48.25,71.75,3407:381:2,0.48
Champsocephalus,gunnari,-49.75,71.75,3407:391:4,0.42
Champsocephalus,gunnari,-51.75,1.25,3500:111:3,0.51
Champsocephalus,gunnari,-53.25,25.25,3502:235:1,0.47
Champsocephalus,gunnari,-53.25,48.25,3504:238:1,0.44
Champsocephalus,gunnari,-50.75,70.75,3507:100:4,0.51
Champsocephalus,gunnari,-50.25,71.75,3507:101:2,0.46
Champsocephalus,gunnari,-50.75,71.75,3507:101:4,0.41
Champsocephalus,gunnari,-50.25,72.25,3507:102:1,0.51
Champsocephalus,gunnari,-50.25,72.75,3507:102:2,0.45
Champsocephalus,gunnari,-50.75,72.25,3507:102:3,0.50
Champsocephalus,gunnari,-50.75,72.75,3507:102:4,0.57
Champsocephalus,gunnari,-50.25,73.25,3507:103:1,0.47
Champsocephalus,gunnari,-50.25,73.75,3507:103:2,0.51
Champsocephalus,gunnari,-50.75,73.25,3507:103:3,0.58
Champsocephalus,gunnari,-50.75,74.75,3507:104:4,0.54
Champsocephalus,gunnari,-51.75,72.75,3507:112:4,0.57
Champsocephalus,gunnari,-52.25,75.75,3507:225:2,0.55
Champsocephalus,gunnari,-59.25,-26.25,5502:496:1,0.41
Champsocephalus,gunnari,-54.25,-39.75,5503:249:2,0.50
Champsocephalus,gunnari,-53.75,-40.25,5504:130:3,0.50
Champsocephalus,gunnari,-53.75,-42.75,5504:132:4,0.43
Champsocephalus,gunnari,-53.25,-49.75,5504:239:2,0.45
Champsocephalus,gunnari,-60.75,-42.75,5604:102:4,0.50
Champsocephalus,gunnari,-60.75,-43.25,5604:103:3,0.55
Champsocephalus,gunnari,-60.25,-44.75,5604:104:2,0.48
Champsocephalus,gunnari,-61.25,-45.75,5604:215:2,0.41
Champsocephalus,gunnari,-61.25,-46.25,5604:216:1,0.46
Champsocephalus,gunnari,-61.25,-46.75,5604:216:2,0.50
Champsocephalus,gunnari,-60.75,-50.75,5605:100:4,0.56
Champsocephalus,gunnari,-60.75,-52.75,5605:102:4,0.40
Champsocephalus,gunnari,-60.75,-53.75,5605:103:4,0.44
Champsocephalus,gunnari,-60.75,-54.25,5605:104:3,0.53
Champsocephalus,gunnari,-61.25,-50.75,5605:110:2,0.41
Champsocephalus,gunnari,-61.25,-51.25,5605:111:1,0.46
Champsocephalus,gunnari,-61.25,-51.75,5605:111:2,0.50
Champsocephalus,gunnari,-61.25,-52.25,5605:112:1,0.42
Champsocephalus,gunnari,-61.25,-52.75,5605:112:2,0.58
Champsocephalus,gunnari,-61.75,-53.25,5605:113:3,0.52
Champsocephalus,gunnari,-62.25,-54.75,5605:124:2,0.48
Champsocephalus,gunnari,-61.25,-57.25,5605:217:1,0.56
Champsocephalus,gunnari,-62.75,-56.75,5605:226:4,0.46
Champsocephalus,gunnari,-62.25,-58.25,5605:228:1,0.49
Champsocephalus,gunnari,-62.25,-58.75,5605:228:2,0.44
Champsocephalus,gunnari,-63.25,-58.75,5605:238:2,0.52
Champsocephalus,gunnari,-62.75,-60.25,5606:120:3,0.46
Champsocephalus,gunnari,-63.75,-61.25,5606:131:3,0.53
Champsocephalus,gunnari,-48.25,44.25,3404:384:1,0.61
Champsocephalus,gunnari,-48.75,66.75,3406:486:4,0.66
Champsocephalus,gunnari,-48.25,67.25,3406:487:1,0.69
Champsocephalus,gunnari,-48.25,67.75,3406:487:2,0.76
Champsocephalus,gunnari,-48.25,69.75,3406:489:2,0.64
Champsocephalus,gunnari,-49.75,66.75,3406:496:4,0.72
Champsocephalus,gunnari,-48.25,70.25,3407:380:1,0.60
Champsocephalus,gunnari,-49.25,70.25,3407:390:1,0.66
Champsocephalus,gunnari,-54.75,3.25,3500:143:3,0.76
Champsocephalus,gunnari,-53.25,44.25,3504:134:1,0.79
Champsocephalus,gunnari,-53.25,44.75,3504:134:2,0.76
Champsocephalus,gunnari,-53.75,47.75,3504:237:4,0.62
Champsocephalus,gunnari,-53.75,48.25,3504:238:3,0.63
Champsocephalus,gunnari,-50.75,73.75,3507:103:4,0.63
Champsocephalus,gunnari,-50.75,74.25,3507:104:3,0.69
Champsocephalus,gunnari,-51.75,73.25,3507:113:3,0.67
Champsocephalus,gunnari,-51.25,74.75,3507:114:2,0.62
Champsocephalus,gunnari,-53.25,72.25,3507:132:1,0.75
Champsocephalus,gunnari,-51.25,75.25,3507:215:1,0.74
Champsocephalus,gunnari,-52.25,76.25,3507:226:1,0.65
Champsocephalus,gunnari,-56.75,-28.25,5502:468:3,0.75
Champsocephalus,gunnari,-58.75,-26.25,5502:486:3,0.67
Champsocephalus,gunnari,-58.75,-26.75,5502:486:4,0.63
Champsocephalus,gunnari,-53.75,-35.25,5503:235:3,0.64
Champsocephalus,gunnari,-53.25,-41.25,5504:131:1,0.60
Champsocephalus,gunnari,-60.75,-43.75,5604:103:4,0.69
Champsocephalus,gunnari,-60.75,-45.75,5604:205:4,0.77
Champsocephalus,gunnari,-60.75,-50.25,5605:100:3,0.68
Champsocephalus,gunnari,-60.75,-53.25,5605:103:3,0.68
Champsocephalus,gunnari,-61.25,-53.75,5605:113:2,0.67
Champsocephalus,gunnari,-61.75,-53.75,5605:113:4,0.68
Champsocephalus,gunnari,-61.25,-54.25,5605:114:1,0.67
Champsocephalus,gunnari,-61.25,-54.75,5605:114:2,0.65
Champsocephalus,gunnari,-61.75,-54.25,5605:114:3,0.72
Champsocephalus,gunnari,-61.25,-55.25,5605:215:1,0.65
Champsocephalus,gunnari,-61.25,-55.75,5605:215:2,0.73
Champsocephalus,gunnari,-61.75,-55.25,5605:215:3,0.63
Champsocephalus,gunnari,-61.75,-55.75,5605:215:4,0.74
Champsocephalus,gunnari,-61.25,-56.75,5605:216:2,0.72
Champsocephalus,gunnari,-61.75,-56.75,5605:216:4,0.62
Champsocephalus,gunnari,-61.25,-57.75,5605:217:2,0.60
Champsocephalus,gunnari,-61.75,-57.25,5605:217:3,0.75
Champsocephalus,gunnari,-61.75,-57.75,5605:217:4,0.79
Champsocephalus,gunnari,-62.25,-55.25,5605:225:1,0.66
Champsocephalus,gunnari,-62.25,-55.75,5605:225:2,0.75
Champsocephalus,gunnari,-62.25,-56.75,5605:226:2,0.79
Champsocephalus,gunnari,-62.25,-57.25,5605:227:1,0.79
Champsocephalus,gunnari,-62.25,-57.75,5605:227:2,0.73
Champsocephalus,gunnari,-62.75,-57.25,5605:227:3,0.72
Champsocephalus,gunnari,-62.25,-59.25,5605:229:1,0.61
Champsocephalus,gunnari,-62.25,-59.75,5605:229:2,0.71
Champsocephalus,gunnari,-62.75,-59.75,5605:229:4,0.66
Champsocephalus,gunnari,-62.75,-61.25,5606:121:3,0.71
Champsocephalus,gunnari,-63.75,-61.75,5606:131:4,0.75
Champsocephalus,gunnari,-63.25,-64.75,5606:134:2,0.72
Champsocephalus,gunnari,-64.75,-64.75,5606:144:4,0.67
Champsocephalus,gunnari,-64.25,-63.75,5606:143:2,0.64
Champsocephalus,gunnari,-49.75,64.25,3406:394:3,0.81
Champsocephalus,gunnari,-49.75,64.75,3406:394:4,1.00
Champsocephalus,gunnari,-48.75,67.25,3406:487:3,0.81
Champsocephalus,gunnari,-48.75,67.75,3406:487:4,0.90
Champsocephalus,gunnari,-48.25,68.25,3406:488:1,0.83
Champsocephalus,gunnari,-48.25,68.75,3406:488:2,0.86
Champsocephalus,gunnari,-48.75,68.25,3406:488:3,0.95
Champsocephalus,gunnari,-48.75,68.75,3406:488:4,0.94
Champsocephalus,gunnari,-48.25,69.25,3406:489:1,0.84
Champsocephalus,gunnari,-49.75,65.25,3406:495:3,1.00
Champsocephalus,gunnari,-49.25,66.75,3406:496:2,0.88
Champsocephalus,gunnari,-49.25,67.25,3406:497:1,0.91
Champsocephalus,gunnari,-49.25,67.75,3406:497:2,0.97
Champsocephalus,gunnari,-49.75,67.25,3406:497:3,1.00
Champsocephalus,gunnari,-49.75,67.75,3406:497:4,1.00
Champsocephalus,gunnari,-49.25,68.25,3406:498:1,1.00
Champsocephalus,gunnari,-49.25,68.75,3406:498:2,0.97
Champsocephalus,gunnari,-49.75,68.25,3406:498:3,1.00
Champsocephalus,gunnari,-49.75,68.75,3406:498:4,1.00
Champsocephalus,gunnari,-49.75,69.25,3406:499:3,1.00
Champsocephalus,gunnari,-49.75,69.75,3406:499:4,1.00
Champsocephalus,gunnari,-48.25,70.75,3407:380:2,0.87
Champsocephalus,gunnari,-48.75,70.75,3407:380:4,0.96
Champsocephalus,gunnari,-48.25,71.25,3407:381:1,1.00
Champsocephalus,gunnari,-48.75,71.25,3407:381:3,1.00
Champsocephalus,gunnari,-49.25,70.75,3407:390:2,1.00
Champsocephalus,gunnari,-49.75,70.25,3407:390:3,1.00
Champsocephalus,gunnari,-49.75,70.75,3407:390:4,1.00
Champsocephalus,gunnari,-49.25,71.25,3407:391:1,1.00
Champsocephalus,gunnari,-49.75,71.25,3407:391:3,1.00
Champsocephalus,gunnari,-49.75,74.25,3407:394:3,1.00
Champsocephalus,gunnari,-54.25,3.25,3500:143:1,1.00
Champsocephalus,gunnari,-54.25,3.75,3500:143:2,1.00
Champsocephalus,gunnari,-52.25,40.75,3504:120:2,0.94
Champsocephalus,gunnari,-52.25,41.25,3504:121:1,0.87
Champsocephalus,gunnari,-52.25,41.75,3504:121:2,0.94
Champsocephalus,gunnari,-52.75,43.25,3504:123:3,0.82
Champsocephalus,gunnari,-52.75,43.75,3504:123:4,1.00
Champsocephalus,gunnari,-52.75,44.25,3504:124:3,1.00
Champsocephalus,gunnari,-52.75,44.75,3504:124:4,1.00
Champsocephalus,gunnari,-52.75,45.25,3504:225:3,1.00
Champsocephalus,gunnari,-52.75,48.25,3504:228:3,0.96
Champsocephalus,gunnari,-52.75,48.75,3504:228:4,0.97
Champsocephalus,gunnari,-53.25,45.25,3504:235:1,0.89
Champsocephalus,gunnari,-53.25,45.75,3504:235:2,0.91
Champsocephalus,gunnari,-53.25,46.75,3504:236:2,0.97
Champsocephalus,gunnari,-53.25,47.25,3504:237:1,0.94
Champsocephalus,gunnari,-53.25,47.75,3504:237:2,0.94
Champsocephalus,gunnari,-53.25,48.75,3504:238:2,0.94
Champsocephalus,gunnari,-53.25,49.25,3504:239:1,0.94
Champsocephalus,gunnari,-54.25,49.75,3504:249:2,0.86
Champsocephalus,gunnari,-51.25,54.75,3505:114:2,1.00
Champsocephalus,gunnari,-50.25,64.75,3506:104:2,0.85
Champsocephalus,gunnari,-50.25,65.25,3506:205:1,0.97
Champsocephalus,gunnari,-50.25,65.75,3506:205:2,0.86
Champsocephalus,gunnari,-50.25,68.25,3506:208:1,1.00
Champsocephalus,gunnari,-50.25,68.75,3506:208:2,1.00
Champsocephalus,gunnari,-50.25,69.25,3506:209:1,1.00
Champsocephalus,gunnari,-50.25,69.75,3506:209:2,1.00
Champsocephalus,gunnari,-50.75,69.25,3506:209:3,0.93
Champsocephalus,gunnari,-50.75,69.75,3506:209:4,1.00
Champsocephalus,gunnari,-50.25,70.25,3507:100:1,1.00
Champsocephalus,gunnari,-50.25,70.75,3507:100:2,0.92
Champsocephalus,gunnari,-50.75,70.25,3507:100:3,0.92
Champsocephalus,gunnari,-50.25,74.25,3507:104:1,1.00
Champsocephalus,gunnari,-51.25,70.25,3507:110:1,0.85
Champsocephalus,gunnari,-51.25,70.75,3507:110:2,0.87
Champsocephalus,gunnari,-51.25,71.25,3507:111:1,0.85
Champsocephalus,gunnari,-51.25,71.75,3507:111:2,0.94
Champsocephalus,gunnari,-51.75,71.25,3507:111:3,0.94
Champsocephalus,gunnari,-51.75,71.75,3507:111:4,0.96
Champsocephalus,gunnari,-51.25,72.25,3507:112:1,1.00
Champsocephalus,gunnari,-51.25,72.75,3507:112:2,1.00
Champsocephalus,gunnari,-51.25,73.25,3507:113:1,1.00
Champsocephalus,gunnari,-51.25,73.75,3507:113:2,0.88
Champsocephalus,gunnari,-51.75,73.75,3507:113:4,0.88
Champsocephalus,gunnari,-51.25,74.25,3507:114:1,0.82
Champsocephalus,gunnari,-51.75,74.25,3507:114:3,1.00
Champsocephalus,gunnari,-51.75,74.75,3507:114:4,1.00
Champsocephalus,gunnari,-52.25,71.25,3507:121:1,0.87
Champsocephalus,gunnari,-52.25,71.75,3507:121:2,0.95
Champsocephalus,gunnari,-52.75,71.75,3507:121:4,0.87
Champsocephalus,gunnari,-52.25,72.25,3507:122:1,1.00
Champsocephalus,gunnari,-52.25,72.75,3507:122:2,1.00
Champsocephalus,gunnari,-52.75,72.25,3507:122:3,1.00
Champsocephalus,gunnari,-52.75,72.75,3507:122:4,1.00
Champsocephalus,gunnari,-52.25,73.25,3507:123:1,1.00
Champsocephalus,gunnari,-52.25,73.75,3507:123:2,1.00
Champsocephalus,gunnari,-52.75,73.25,3507:123:3,1.00
Champsocephalus,gunnari,-52.75,73.75,3507:123:4,1.00
Champsocephalus,gunnari,-52.25,74.25,3507:124:1,1.00
Champsocephalus,gunnari,-52.25,74.75,3507:124:2,1.00
Champsocephalus,gunnari,-52.75,74.25,3507:124:3,1.00
Champsocephalus,gunnari,-52.75,74.75,3507:124:4,1.00
Champsocephalus,gunnari,-53.25,72.75,3507:132:2,1.00
Champsocephalus,gunnari,-53.25,73.25,3507:133:1,1.00
Champsocephalus,gunnari,-53.25,73.75,3507:133:2,1.00
Champsocephalus,gunnari,-53.25,74.25,3507:134:1,0.97
Champsocephalus,gunnari,-50.75,75.25,3507:205:3,0.97
Champsocephalus,gunnari,-51.25,75.75,3507:215:2,1.00
Champsocephalus,gunnari,-51.75,75.25,3507:215:3,0.81
Champsocephalus,gunnari,-51.75,75.75,3507:215:4,0.87
Champsocephalus,gunnari,-51.25,76.25,3507:216:1,1.00
Champsocephalus,gunnari,-51.75,76.25,3507:216:3,1.00
Champsocephalus,gunnari,-51.75,76.75,3507:216:4,1.00
Champsocephalus,gunnari,-52.25,75.25,3507:225:1,0.96
Champsocephalus,gunnari,-52.75,75.25,3507:225:3,0.90
Champsocephalus,gunnari,-52.25,76.75,3507:226:2,0.93
Champsocephalus,gunnari,-56.75,-26.75,5502:466:4,1.00
Champsocephalus,gunnari,-56.25,-27.25,5502:467:1,1.00
Champsocephalus,gunnari,-56.25,-27.75,5502:467:2,0.99
Champsocephalus,gunnari,-56.75,-27.25,5502:467:3,1.00
Champsocephalus,gunnari,-57.25,-26.75,5502:476:2,1.00
Champsocephalus,gunnari,-57.75,-26.25,5502:476:3,1.00
Champsocephalus,gunnari,-57.75,-26.75,5502:476:4,1.00
Champsocephalus,gunnari,-58.25,-26.25,5502:486:1,0.95
Champsocephalus,gunnari,-58.25,-26.75,5502:486:2,0.86
Champsocephalus,gunnari,-54.75,-34.25,5503:144:3,1.00
Champsocephalus,gunnari,-54.75,-34.75,5503:144:4,1.00
Champsocephalus,gunnari,-53.75,-35.75,5503:235:4,1.00
Champsocephalus,gunnari,-53.75,-36.25,5503:236:3,1.00
Champsocephalus,gunnari,-53.75,-36.75,5503:236:4,1.00
Champsocephalus,gunnari,-53.75,-37.25,5503:237:3,1.00
Champsocephalus,gunnari,-53.75,-37.75,5503:237:4,1.00
Champsocephalus,gunnari,-53.75,-38.25,5503:238:3,1.00
Champsocephalus,gunnari,-53.75,-38.75,5503:238:4,1.00
Champsocephalus,gunnari,-53.75,-39.25,5503:239:3,1.00
Champsocephalus,gunnari,-53.75,-39.75,5503:239:4,0.91
Champsocephalus,gunnari,-54.25,-35.25,5503:245:1,1.00
Champsocephalus,gunnari,-54.25,-35.75,5503:245:2,1.00
Champsocephalus,gunnari,-54.75,-35.25,5503:245:3,1.00
Champsocephalus,gunnari,-54.75,-35.75,5503:245:4,1.00
Champsocephalus,gunnari,-54.25,-36.25,5503:246:1,1.00
Champsocephalus,gunnari,-54.25,-36.75,5503:246:2,1.00
Champsocephalus,gunnari,-54.75,-36.25,5503:246:3,1.00
Champsocephalus,gunnari,-54.75,-36.75,5503:246:4,1.00
Champsocephalus,gunnari,-54.25,-37.25,5503:247:1,1.00
Champsocephalus,gunnari,-54.25,-37.75,5503:247:2,1.00
Champsocephalus,gunnari,-54.75,-37.25,5503:247:3,1.00
Champsocephalus,gunnari,-54.75,-37.75,5503:247:4,1.00
Champsocephalus,gunnari,-54.25,-38.25,5503:248:1,1.00
Champsocephalus,gunnari,-54.25,-38.75,5503:248:2,1.00
Champsocephalus,gunnari,-54.75,-38.25,5503:248:3,1.00
Champsocephalus,gunnari,-54.75,-38.75,5503:248:4,1.00
Champsocephalus,gunnari,-54.25,-39.25,5503:249:1,1.00
Champsocephalus,gunnari,-54.75,-39.25,5503:249:3,0.91
Champsocephalus,gunnari,-55.25,-34.25,5503:354:1,1.00
Champsocephalus,gunnari,-55.25,-34.75,5503:354:2,1.00
Champsocephalus,gunnari,-55.25,-35.25,5503:455:1,1.00
Champsocephalus,gunnari,-55.25,-35.75,5503:455:2,1.00
Champsocephalus,gunnari,-55.75,-35.25,5503:455:3,1.00
Champsocephalus,gunnari,-55.75,-35.75,5503:455:4,0.99
Champsocephalus,gunnari,-55.25,-36.25,5503:456:1,1.00
Champsocephalus,gunnari,-53.75,-40.75,5504:130:4,1.00
Champsocephalus,gunnari,-53.25,-41.75,5504:131:2,1.00
Champsocephalus,gunnari,-53.75,-41.25,5504:131:3,1.00
Champsocephalus,gunnari,-53.75,-41.75,5504:131:4,1.00
Champsocephalus,gunnari,-53.25,-42.25,5504:132:1,1.00
Champsocephalus,gunnari,-53.25,-42.75,5504:132:2,0.98
Champsocephalus,gunnari,-53.75,-42.25,5504:132:3,1.00
Champsocephalus,gunnari,-60.75,-44.25,5604:104:3,0.92
Champsocephalus,gunnari,-60.75,-44.75,5604:104:4,0.85
Champsocephalus,gunnari,-60.25,-45.25,5604:205:1,1.00
Champsocephalus,gunnari,-60.25,-45.75,5604:205:2,1.00
Champsocephalus,gunnari,-60.75,-45.25,5604:205:3,0.87
Champsocephalus,gunnari,-60.25,-46.25,5604:206:1,1.00
Champsocephalus,gunnari,-60.25,-46.75,5604:206:2,1.00
Champsocephalus,gunnari,-60.75,-46.25,5604:206:3,0.88
Champsocephalus,gunnari,-60.75,-46.75,5604:206:4,0.95
Champsocephalus,gunnari,-60.25,-47.25,5604:207:1,1.00
Champsocephalus,gunnari,-60.75,-47.25,5604:207:3,0.95
Champsocephalus,gunnari,-60.75,-54.75,5605:104:4,0.98
Champsocephalus,gunnari,-60.75,-55.25,5605:205:3,1.00
Champsocephalus,gunnari,-60.75,-55.75,5605:205:4,1.00
Champsocephalus,gunnari,-61.25,-56.25,5605:216:1,0.92
Champsocephalus,gunnari,-61.75,-58.25,5605:218:3,0.84
Champsocephalus,gunnari,-61.75,-58.75,5605:218:4,0.99
Champsocephalus,gunnari,-61.75,-59.25,5605:219:3,1.00
Champsocephalus,gunnari,-61.75,-59.75,5605:219:4,1.00
Champsocephalus,gunnari,-62.25,-56.25,5605:226:1,0.81
Champsocephalus,gunnari,-62.75,-57.75,5605:227:4,0.92
Champsocephalus,gunnari,-62.75,-58.25,5605:228:3,0.87
Champsocephalus,gunnari,-62.75,-58.75,5605:228:4,0.81
Champsocephalus,gunnari,-62.75,-59.25,5605:229:3,0.80
Champsocephalus,gunnari,-63.25,-59.25,5605:239:1,0.93
Champsocephalus,gunnari,-63.25,-59.75,5605:239:2,0.88
Champsocephalus,gunnari,-61.75,-60.25,5606:110:3,0.94
Champsocephalus,gunnari,-62.25,-60.25,5606:120:1,1.00
Champsocephalus,gunnari,-62.25,-60.75,5606:120:2,1.00
